  0.004161, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ
 79.779919, 0.462        , -0.648       , -0.606       ,        2484.96, -16.450  , 10.072   , -18.129  , -0.175   ,     0.752, 0.635    , 0.562        , -0.545       , -0.622       ,        2490.23, 26.745   , 30.103   , -15.107  , -0.181   , 0.590    , 0.787    , 0.048        , -0.736       , -0.676       ,        2511.10, 3.581    , 5.371    , -3.805   , -0.279   ,     0.627, -0.727   , -0.192       , 0.020        , -0.981       ,        2441.75, 3.469    , -18.576  , 0.671    , -0.346   , -0.115   ,     0.931, 0.185        , 0.164        , 0.969        ,         11.010, 10.275   , -17.618  , -2.870   , 0.486        , 0.257        , 0.835        ,          9.996, 2.794    , -25.344  , -1.924
 79.780392, 0.464        , -0.639       , -0.613       ,        2472.39, -10.967  , 7.945    , -12.869  , -0.208   ,     0.777, 0.594    , 0.574        , -0.533       , -0.622       ,        2508.41, 16.562   , 22.045   , -10.295  , -0.123   , 0.572    , 0.811    , 0.052        , -0.737       , -0.674       ,        2518.96, 3.581    , 3.133    , -1.119   , -0.279   ,     0.641, -0.715   , -0.189       , -0.016       , -0.982       ,        2430.08, 5.595    , -9.960   , 0.224    , -0.340   , -0.130   ,     0.931, 0.188        , 0.163        , 0.969        ,         10.977, 8.092    , -10.321  , -2.290   , 0.493        , 0.253        , 0.833        ,          9.939, -1.160   , -18.137  , -0.779
 79.780921, 0.469        , -0.643       , -0.605       ,        2488.46, -5.931   , 3.805    , -7.386   , -0.215   ,     0.782, 0.585    , 0.579        , -0.533       , -0.617       ,        2486.36, 8.057    , 11.079   , -6.491   , -0.234   , 0.603    , 0.763    , 0.060        , -0.737       , -0.673       ,        2491.81, 0.112    , 1.119    , 1.902    , -0.274   ,     0.625, -0.731   , -0.187       , 0.004        , -0.982       ,        2457.27, 1.679    , -8.169   , 1.343    , -0.323   , -0.135   ,     0.937, 0.188        , 0.163        , 0.969        ,         10.961, 6.916    , -4.931   , -2.305   , 0.490        , 0.255        , 0.834        ,          9.958, -3.023   , -13.466  , -0.336
 79.781428, 0.469        , -0.643       , -0.605       ,        2488.46, -4.700   , 1.119    , -4.924   , -0.202   ,     0.777, 0.596    , 0.590        , -0.541       , -0.599       ,        2523.79, 3.805    , 5.931    , -4.476   , -0.185   , 0.615    , 0.767    , 0.056        , -0.730       , -0.682       ,        2504.22, -1.902   , 0.671    , 1.790    , -0.285   ,     0.657, -0.698   , -0.187       , 0.004        , -0.982       ,        2457.27, 0.671    , -7.833   , 1.902    , -0.323   , -0.131   ,     0.937, 0.184        , 0.163        , 0.969        ,         10.945, 6.000    , -1.588   , -2.656   , 0.492        , 0.255        , 0.832        ,          9.932, -4.824   , -10.443  , -0.244
 79.781882, 0.469        , -0.643       , -0.605       ,        2488.46, -2.574   , 0.336    , -2.126   , -0.194   ,     0.758, 0.623    , 0.586        , -0.516       , -0.625       ,        2438.65, -3.357   , 2.686    , -3.469   , -0.234   , 0.643    , 0.730    , 0.055        , -0.731       , -0.680       ,        2510.79, 0.112    , 0.112    , 2.238    , -0.269   ,     0.662, -0.700   , -0.185       , -0.000       , -0.983       ,        2476.90, 0.224    , -2.574   , 1.007    , -0.332   , -0.119   ,     0.936, 0.182        , 0.162        , 0.970        ,         10.949, 5.908    , -1.374   , -1.939   , 0.490        , 0.255        , 0.834        ,          9.912, -5.008   , -7.893   , -0.275
 79.782265, 0.468        , -0.646       , -0.603       ,        2494.91, -0.112   , 0.112    , -0.895   , -0.158   ,     0.770, 0.618    , 0.596        , -0.531       , -0.602       ,        2479.59, 1.231    , 1.455    , -0.783   , -0.275   , 0.638    , 0.719    , 0.052        , -0.731       , -0.680       ,        2510.31, -1.119   , -0.560   , 1.343    , -0.279   ,     0.646, -0.711   , -0.191       , -0.000       , -0.982       ,        2501.10, 0.671    , -1.567   , 0.448    , -0.332   , -0.122   ,     0.935, 0.188        , 0.165        , 0.968        ,         10.955, 6.153    , -2.580   , -1.344   , 0.492        , 0.254        , 0.833        ,          9.958, -4.748   , -6.779   , -0.595
 79.782707, 0.468        , -0.642       , -0.607       ,        2494.52, -0.895   , -0.224   , -1.343   , -0.193   ,     0.780, 0.596    , 0.591        , -0.529       , -0.608       ,        2468.39, 2.574    , 1.790    , 0.000    , -0.224   , 0.620    , 0.752    , 0.052        , -0.730       , -0.682       ,        2489.62, -0.336   , -0.224   , 0.783    , -0.294   ,     0.643, -0.707   , -0.193       , 0.008        , -0.981       ,        2481.55, 0.895    , -1.119   , 0.000    , -0.324   , -0.130   ,     0.937, 0.185        , 0.164        , 0.969        ,         10.962, 6.580    , -2.489   , -1.573   , 0.490        , 0.251        , 0.835        ,          9.942, -4.855   , -4.809   , -1.191
 79.783261, 0.498        , -0.628       , -0.598       ,        2500.49, 0.112    , 0.000    , 0.224    , -0.264   ,     0.761, 0.593    , 0.604        , -0.550       , -0.577       ,        2482.68, 0.336    , -0.112   , 0.112    , -0.173   , 0.669    , 0.723    , 0.004        , -0.739       , -0.673       ,        2709.08, -7.386   , -8.281   , 8.281    , -0.243   ,     0.637, -0.731   , -0.204       , -0.016       , -0.979       ,        2486.77, -0.112   , 0.224    , -0.224   , -0.324   , -0.131   ,     0.937, 0.253        , 0.177        , 0.951        ,         10.979, 5.954    , 0.198    , -1.527   , 0.480        , 0.292        , 0.827        ,          9.916, -5.527   , -4.595   , -0.458
 79.791506, 0.501        , -0.627       , -0.597       ,        2505.49, 0.000    , -0.224   , 0.224    , -0.252   ,     0.769, 0.588    , 0.609        , -0.547       , -0.575       ,        2478.63, 0.224    , 0.112    , 0.000    , -0.299   , 0.612    , 0.732    , 0.001        , -0.737       , -0.676       ,        2611.68, -12.310  , -12.310  , 13.429   , -0.264   ,     0.645, -0.717   , -0.203       , -0.016       , -0.979       ,        2497.54, -0.112   , -0.224   , -0.112   , -0.328   , -0.123   ,     0.937, 0.253        , 0.177        , 0.951        ,         10.967, 5.863    , 0.092    , -1.420   , 0.481        , 0.295        , 0.826        ,          9.933, -5.557   , -4.626   , -0.427
 79.818428, 0.503        , -0.624       , -0.598       ,        2499.23, 0.000    , -0.336   , 0.224    , -0.243   ,     0.737, 0.630    , 0.607        , -0.550       , -0.574       ,        2482.95, 0.448    , 0.000    , 0.112    , -0.288   , 0.609    , 0.739    , -0.011       , -0.719       , -0.695       ,        2457.72, -5.819   , -6.043   , 6.826    , -0.257   ,     0.685, -0.682   , -0.204       , -0.012       , -0.979       ,        2486.63, -0.112   , 0.000    , -0.224   , -0.334   , -0.111   ,     0.936, 0.253        , 0.177        , 0.951        ,         10.950, 5.893    , 0.458    , -1.695   , 0.480        , 0.293        , 0.827        ,          9.927, -5.481   , -4.443   , -0.931
 79.840233, 0.502        , -0.628       , -0.594       ,        2500.16, 0.112    , 0.224    , 0.112    , -0.259   ,     0.727, 0.636    , 0.606        , -0.549       , -0.576       ,        2471.95, 0.336    , 0.224    , 0.000    , -0.247   , 0.654    , 0.715    , -0.011       , -0.721       , -0.692       ,        2436.65, -3.357   , -3.469   , 4.588    , -0.247   ,     0.640, -0.727   , -0.207       , -0.016       , -0.978       ,        2499.38, 0.336    , -0.112   , -0.224   , -0.322   , -0.122   ,     0.939, 0.253        , 0.175        , 0.951        ,         10.928, 5.771    , 0.260    , -1.695   , 0.478        , 0.292        , 0.828        ,          9.960, -5.664   , -4.656   , -0.687
 79.868097, 0.499        , -0.630       , -0.595       ,        2495.15, -0.112   , -0.224   , 0.112    , -0.246   ,     0.745, 0.621    , 0.606        , -0.549       , -0.576       ,        2471.95, 0.112    , 0.000    , 0.000    , -0.260   , 0.646    , 0.718    , -0.015       , -0.723       , -0.691       ,        2499.14, -0.448   , -0.560   , 1.455    , -0.249   ,     0.655, -0.713   , -0.203       , -0.020       , -0.979       ,        2496.74, 0.112    , -0.112   , -0.112   , -0.319   , -0.121   ,     0.940, 0.254        , 0.173        , 0.952        ,         10.955, 5.634    , 0.031    , -1.435   , 0.481        , 0.292        , 0.827        ,          9.941, -5.511   , -4.992   , -0.321
 79.886959, 0.501        , -0.627       , -0.597       ,        2505.49, -0.224   , -0.448   , 0.112    , -0.277   ,     0.758, 0.591    , 0.607        , -0.550       , -0.574       ,        2482.95, 0.224    , -0.112   , -0.336   , -0.181   , 0.620    , 0.763    , -0.019       , -0.727       , -0.687       ,        2498.94, -0.671   , -0.560   , 1.119    , -0.257   ,     0.655, -0.711   , -0.203       , -0.020       , -0.979       ,        2496.74, -0.224   , -0.224   , 0.112    , -0.331   , -0.125   ,     0.935, 0.254        , 0.173        , 0.952        ,         10.968, 5.603    , -0.061   , -1.481   , 0.483        , 0.293        , 0.825        ,          9.957, -5.649   , -4.809   , -0.229
 79.903846, 0.500        , -0.625       , -0.599       ,        2494.22, -0.336   , -0.224   , -0.112   , -0.244   ,     0.747, 0.619    , 0.605        , -0.551       , -0.575       ,        2477.50, 0.112    , 0.000    , -0.112   , -0.263   , 0.658    , 0.706    , -0.010       , -0.726       , -0.688       ,        2665.45, -0.895   , -1.679   , 1.455    , -0.265   ,     0.641, -0.720   , -0.204       , -0.016       , -0.979       ,        2486.77, -0.112   , -0.336   , 0.000    , -0.314   , -0.126   ,     0.941, 0.254        , 0.174        , 0.951        ,         10.969, 5.634    , 0.076    , -1.618   , 0.484        , 0.289        , 0.826        ,          9.897, -5.649   , -4.626   , 0.000
 79.926176, 0.497        , -0.631       , -0.596       ,        2507.41, 0.112    , -0.112   , 0.336    , -0.258   ,     0.749, 0.610    , 0.613        , -0.547       , -0.571       ,        2495.76, -0.448   , -0.224   , 0.448    , -0.300   , 0.645    , 0.703    , -0.023       , -0.721       , -0.692       ,        2451.30, -6.155   , -6.491   , 6.938    , -0.254   ,     0.639, -0.726   , -0.208       , -0.024       , -0.978       ,        2489.02, 0.224    , -0.224   , 0.112    , -0.312   , -0.124   ,     0.942, 0.253        , 0.174        , 0.952        ,         10.973, 5.603    , -0.458   , -0.901   , 0.481        , 0.289        , 0.828        ,          9.928, -5.282   , -5.221   , -0.061
 79.949012, 0.499        , -0.630       , -0.595       ,        2495.15, -1.007   , -0.448   , -0.448   , -0.263   ,     0.736, 0.624    , 0.605        , -0.547       , -0.578       ,        2477.14, -0.336   , -0.448   , -0.671   , -0.202   , 0.621    , 0.757    , -0.028       , -0.718       , -0.696       ,        2409.62, -3.021   , -2.238   , 3.245    , -0.251   ,     0.648, -0.719   , -0.208       , -0.008       , -0.978       ,        2488.38, -0.336   , -0.112   , -0.224   , -0.319   , -0.118   ,     0.940, 0.254        , 0.174        , 0.951        ,         10.969, 5.802    , 0.198    , -1.298   , 0.482        , 0.288        , 0.827        ,          9.934, -5.282   , -4.702   , -0.840
 79.971808, 0.496        , -0.629       , -0.599       ,        2513.38, 0.112    , 0.224    , -0.224   , -0.304   ,     0.739, 0.601    , 0.606        , -0.552       , -0.572       ,        2471.16, 0.448    , 0.000    , -0.112   , -0.303   , 0.598    , 0.742    , -0.027       , -0.721       , -0.692       ,        2466.41, -0.112   , -0.448   , 0.448    , -0.250   ,     0.636, -0.730   , -0.203       , -0.012       , -0.979       ,        2497.40, -0.224   , -0.224   , 0.112    , -0.332   , -0.118   ,     0.936, 0.255        , 0.174        , 0.951        ,         10.958, 5.954    , 0.565    , -1.573   , 0.481        , 0.292        , 0.827        ,          9.951, -5.176   , -4.550   , -1.496
 79.994157, 0.501        , -0.627       , -0.597       ,        2505.49, 0.000    , 0.336    , -0.448   , -0.255   ,     0.768, 0.587    , 0.606        , -0.549       , -0.576       ,        2471.95, 0.224    , 0.560    , 0.000    , -0.190   , 0.636    , 0.748    , -0.027       , -0.715       , -0.698       ,        2472.43, 0.895    , 1.567    , -0.783   , -0.246   ,     0.668, -0.702   , -0.204       , -0.016       , -0.979       ,        2486.77, 0.560    , 0.000    , 0.000    , -0.322   , -0.124   ,     0.939, 0.253        , 0.176        , 0.951        ,         10.986, 6.153    , 0.504    , -1.466   , 0.481        , 0.293        , 0.826        ,          9.917, -4.947   , -4.779   , -1.878
 80.017622, 0.500        , -0.625       , -0.599       ,        2511.47, -0.224   , 0.336    , -0.783   , -0.243   ,     0.737, 0.630    , 0.606        , -0.549       , -0.576       ,        2471.95, 0.112    , 0.336    , -0.448   , -0.264   , 0.600    , 0.755    , -0.023       , -0.717       , -0.696       ,        2436.92, 2.910    , 3.469    , -2.686   , -0.234   ,     0.641, -0.731   , -0.204       , -0.016       , -0.979       ,        2486.77, 0.224    , -0.112   , 0.000    , -0.329   , -0.116   ,     0.937, 0.255        , 0.176        , 0.951        ,         10.961, 6.321    , 0.519    , -1.710   , 0.481        , 0.292        , 0.827        ,          9.962, -5.008   , -4.687   , -1.924
 80.038852, 0.498        , -0.628       , -0.598       ,        2500.49, 0.448    , 0.671    , -0.560   , -0.264   ,     0.754, 0.601    , 0.609        , -0.547       , -0.575       ,        2478.63, 0.224    , 0.671    , -0.112   , -0.271   , 0.643    , 0.716    , -0.019       , -0.719       , -0.694       ,        2415.61, 7.498    , 8.281    , -7.498   , -0.245   ,     0.667, -0.704   , -0.204       , -0.016       , -0.979       ,        2486.77, 0.448    , -0.112   , -0.112   , -0.335   , -0.118   ,     0.935, 0.252        , 0.174        , 0.952        ,         10.983, 6.275    , 0.595    , -1.832   , 0.480        , 0.292        , 0.827        ,          9.936, -5.084   , -4.626   , -1.634
 80.058407, 0.499        , -0.630       , -0.595       ,        2495.15, 0.336    , 0.783    , -0.336   , -0.273   ,     0.747, 0.606    , 0.607        , -0.550       , -0.574       ,        2482.95, 1.119    , 0.560    , 0.336    , -0.222   , 0.658    , 0.719    , -0.015       , -0.725       , -0.688       ,        2451.25, 11.526   , 11.974   , -11.079  , -0.238   ,     0.654, -0.718   , -0.207       , -0.024       , -0.978       ,        2499.78, 1.455    , 0.448    , -0.560   , -0.323   , -0.117   ,     0.939, 0.252        , 0.174        , 0.952        ,         10.973, 6.260    , 0.000    , -1.298   , 0.481        , 0.293        , 0.826        ,          9.930, -4.595   , -5.206   , -1.176
 80.082803, 0.501        , -0.627       , -0.597       ,        2505.49, -0.895   , 0.336    , -1.119   , -0.168   ,     0.761, 0.627    , 0.605        , -0.551       , -0.575       ,        2493.63, 0.112    , 0.224    , -0.560   , -0.234   , 0.705    , 0.670    , -0.003       , -0.727       , -0.687       ,        2512.65, 11.750   , 13.764   , -12.086  , -0.261   ,     0.639, -0.724   , -0.204       , -0.020       , -0.979       ,        2487.93, 0.112    , 0.336    , -0.224   , -0.320   , -0.117   ,     0.940, 0.253        , 0.173        , 0.952        ,         10.962, 6.168    , 0.031    , -1.298   , 0.481        , 0.294        , 0.826        ,          9.929, -4.840   , -4.748   , -0.931
 80.104359, 0.502        , -0.628       , -0.594       ,        2500.16, -0.336   , 0.112    , -0.560   , -0.216   ,     0.759, 0.614    , 0.607        , -0.550       , -0.574       ,        2482.95, 0.560    , 0.112    , -0.112   , -0.278   , 0.624    , 0.730    , 0.005        , -0.728       , -0.686       ,        2631.61, 11.862   , 12.645   , -12.533  , -0.270   ,     0.630, -0.728   , -0.204       , -0.020       , -0.979       ,        2487.93, 0.671    , 0.336    , -0.112   , -0.328   , -0.127   ,     0.936, 0.253        , 0.174        , 0.952        ,         10.982, 5.847    , 0.076    , -1.466   , 0.481        , 0.292        , 0.827        ,          9.941, -5.389   , -4.901   , -0.672
 80.127022, 0.501        , -0.627       , -0.597       ,        2505.49, -0.336   , 0.112    , -0.112   , -0.253   ,     0.739, 0.625    , 0.602        , -0.553       , -0.576       ,        2488.20, 0.224    , -0.112   , 0.000    , -0.277   , 0.682    , 0.677    , 0.005        , -0.734       , -0.680       ,        2569.41, 4.812    , 5.595    , -5.260   , -0.253   ,     0.658, -0.710   , -0.207       , -0.020       , -0.978       ,        2498.58, 0.783    , 0.336    , -0.336   , -0.315   , -0.122   ,     0.941, 0.253        , 0.175        , 0.951        ,         10.968, 5.740    , 0.183    , -1.511   , 0.481        , 0.290        , 0.827        ,          9.912, -5.389   , -4.763   , -0.824
