time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
6.037891,-0.071,0.949,0.309,0.949,-0.0,0.316,0.709,-0.705,0.038,0.865,0.041,-0.501,0.555,0.0,-0.832,,,,0.732,0.222,0.644,-0.696,0.174,0.696,,,,0.837,0.057,0.545,-0.816,0.408,0.408,,,,0.939,-0.075,0.336,-0.651,0.391,0.651,,,,0.889,0.075,0.453,-1.0,-0.0,0.0,,,,paper
6.076934,-0.079,0.949,0.306,-0.447,0.894,0.0,0.715,-0.686,0.136,0.861,0.035,-0.507,0.243,0.0,-0.97,,,,0.734,0.224,0.641,-0.707,0.0,0.707,,,,0.836,0.061,0.545,-0.707,0.707,0.0,,,,0.938,-0.067,0.339,-0.667,0.333,0.667,,,,0.886,0.085,0.456,-1.0,-0.0,0.0,,,,paper
6.116999,-0.074,0.949,0.307,0.802,0.535,0.267,0.715,-0.686,0.136,0.865,0.038,-0.5,0.535,0.267,-0.802,,,,0.732,0.222,0.644,-0.507,0.169,0.845,,,,0.837,0.058,0.545,-0.408,0.408,0.816,,,,0.938,-0.07,0.338,-0.512,0.384,0.768,,,,0.891,0.081,0.447,-0.928,0.0,0.371,,,,paper
6.162944,-0.07,0.949,0.309,0.267,0.802,-0.535,0.715,-0.686,0.136,0.861,0.038,-0.508,0.183,-0.365,-0.913,,,,0.729,0.226,0.646,0.183,-0.365,0.913,,,,0.839,0.055,0.542,0.816,-0.408,0.408,,,,0.938,-0.08,0.336,-0.588,0.196,0.784,,,,0.888,0.071,0.454,-0.894,0.447,-0.0,,,,paper
6.201745,-0.07,0.951,0.301,0.267,0.802,-0.535,0.73,-0.675,0.11,0.862,0.035,-0.505,0.123,-0.123,-0.985,,,,0.737,0.217,0.64,0.588,-0.196,0.784,,,,0.84,0.054,0.54,0.832,-0.0,-0.555,,,,0.939,-0.076,0.334,-0.333,0.667,0.667,,,,0.892,0.075,0.445,0.0,0.555,-0.832,,,,paper
6.243343,-0.066,0.952,0.297,-0.381,0.889,-0.254,0.73,-0.675,0.11,0.858,0.032,-0.513,0.217,-0.0,-0.976,,,,0.739,0.215,0.639,0.781,-0.0,0.625,,,,0.84,0.052,0.54,0.913,0.183,-0.365,,,,0.939,-0.077,0.335,0.333,0.667,0.667,,,,0.886,0.079,0.458,0.625,0.625,-0.469,,,,paper
6.285135,-0.069,0.952,0.299,0.636,0.742,-0.212,0.73,-0.675,0.11,0.86,0.03,-0.51,0.389,-0.291,-0.874,,,,0.74,0.215,0.638,0.596,-0.298,0.745,,,,0.84,0.049,0.54,0.845,-0.507,0.169,,,,0.94,-0.079,0.333,0.218,-0.436,0.873,,,,0.889,0.077,0.451,0.832,-0.0,-0.555,,,,paper
6.324082,-0.069,0.952,0.298,0.0,1.0,0.0,0.73,-0.675,0.11,0.856,0.022,-0.516,0.445,-0.089,-0.891,,,,0.745,0.208,0.634,0.625,0.0,0.781,,,,0.843,0.044,0.536,0.937,-0.156,0.312,,,,0.941,-0.088,0.326,0.6,0.0,0.8,,,,0.894,0.075,0.442,0.905,0.302,-0.302,,,,paper
6.368113,-0.069,0.95,0.304,0.085,0.936,0.341,0.73,-0.675,0.11,0.859,0.02,-0.512,0.625,-0.0,-0.781,,,,0.744,0.207,0.636,0.527,0.105,0.843,,,,0.84,0.048,0.54,0.808,0.115,0.577,,,,0.939,-0.081,0.334,0.482,0.241,0.843,,,,0.889,0.081,0.45,0.784,0.196,0.588,,,,paper
6.40732,-0.074,0.953,0.295,0.089,0.891,0.445,0.715,-0.69,0.108,0.855,0.026,-0.517,0.778,0.078,-0.623,,,,0.745,0.21,0.633,0.259,0.173,0.95,,,,0.835,0.063,0.547,0.485,0.485,0.728,,,,0.941,-0.086,0.327,0.309,0.206,0.928,,,,0.893,0.077,0.443,0.507,0.169,0.845,,,,paper
6.449464,-0.074,0.953,0.295,0.089,0.891,0.445,0.686,-0.722,0.09,0.859,0.035,-0.51,0.725,0.198,-0.659,,,,0.743,0.22,0.632,0.484,0.277,0.83,,,,0.844,0.055,0.533,0.686,0.374,0.624,,,,0.946,-0.091,0.311,0.647,0.404,0.647,,,,0.9,0.081,0.429,0.704,0.503,0.503,,,,paper
6.494786,-0.079,0.952,0.296,-0.217,0.921,0.325,0.686,-0.722,0.09,0.85,0.032,-0.526,0.758,0.054,-0.65,,,,0.752,0.213,0.624,0.588,0.107,0.802,,,,0.845,0.051,0.532,0.717,0.205,0.666,,,,0.941,-0.078,0.331,0.692,0.208,0.692,,,,0.888,0.08,0.452,0.864,0.259,0.432,,,,paper
6.537118,-0.074,0.952,0.296,0.169,0.959,0.226,0.686,-0.722,0.09,0.852,0.031,-0.522,0.706,-0.047,-0.706,,,,0.752,0.209,0.625,0.68,0.052,0.732,,,,0.846,0.044,0.532,0.806,-0.0,0.591,,,,0.942,-0.088,0.325,0.791,-0.061,0.609,,,,0.892,0.078,0.445,0.92,0.077,0.383,,,,paper
6.582566,-0.073,0.954,0.292,0.098,0.976,0.195,0.669,-0.738,0.087,0.856,0.026,-0.517,0.726,-0.04,-0.686,,,,0.748,0.211,0.629,0.7,0.14,0.7,,,,0.846,0.041,0.532,0.853,0.0,0.521,,,,0.943,-0.087,0.322,0.847,-0.053,0.529,,,,0.894,0.084,0.441,0.893,0.064,0.446,,,,paper
6.628024,-0.073,0.951,0.299,0.0,0.91,0.414,0.715,-0.69,0.108,0.858,0.032,-0.513,0.778,0.078,-0.623,,,,0.745,0.215,0.631,0.606,0.303,0.736,,,,0.842,0.049,0.537,0.783,0.13,0.609,,,,0.94,-0.081,0.33,0.793,0.047,0.607,,,,0.892,0.082,0.445,0.793,0.226,0.566,,,,paper
6.666595,-0.086,0.948,0.307,0.0,0.91,0.414,0.715,-0.686,0.134,0.859,0.041,-0.51,0.755,0.108,-0.647,,,,0.741,0.224,0.633,0.656,0.287,0.698,,,,0.837,0.061,0.545,0.822,0.087,0.563,,,,0.938,-0.065,0.341,0.817,0.0,0.577,,,,0.885,0.089,0.457,0.812,0.217,0.542,,,,paper
6.709456,-0.093,0.946,0.311,-0.04,0.93,0.364,0.692,-0.718,0.078,0.863,0.05,-0.502,0.772,0.154,-0.617,,,,0.731,0.236,0.64,0.616,0.352,0.704,,,,0.834,0.073,0.547,0.818,0.182,0.545,,,,0.938,-0.057,0.343,0.796,0.1,0.597,,,,0.88,0.098,0.464,0.758,0.292,0.583,,,,paper
6.753497,-0.093,0.946,0.312,-0.046,0.911,0.41,0.692,-0.711,0.129,0.864,0.056,-0.5,0.774,0.163,-0.611,,,,0.732,0.238,0.639,0.597,0.322,0.735,,,,0.832,0.077,0.55,0.802,0.189,0.566,,,,0.937,-0.052,0.346,0.772,0.154,0.617,,,,0.881,0.097,0.463,0.759,0.316,0.569,,,,paper
6.795984,-0.097,0.945,0.313,-0.136,0.904,0.407,0.715,-0.686,0.136,0.866,0.062,-0.496,0.76,0.179,-0.625,,,,0.725,0.247,0.643,0.575,0.366,0.732,,,,0.828,0.085,0.554,0.767,0.219,0.603,,,,0.935,-0.041,0.352,0.725,0.181,0.665,,,,0.876,0.106,0.47,0.745,0.298,0.596,,,,paper
6.838209,-0.093,0.942,0.322,-0.177,0.828,0.532,0.708,-0.689,0.156,0.865,0.065,-0.497,0.798,0.249,-0.549,,,,0.726,0.249,0.641,0.444,0.444,0.778,,,,0.83,0.086,0.551,0.732,0.305,0.61,,,,0.936,-0.045,0.35,0.673,0.306,0.673,,,,0.878,0.104,0.467,0.647,0.404,0.647,,,,paper
6.876092,-0.098,0.94,0.326,-0.248,0.867,0.433,0.708,-0.689,0.156,0.867,0.064,-0.494,0.767,0.219,-0.603,,,,0.722,0.248,0.645,0.499,0.437,0.749,,,,0.826,0.088,0.557,0.776,0.282,0.564,,,,0.933,-0.041,0.357,0.641,0.285,0.712,,,,0.873,0.102,0.476,0.667,0.477,0.572,,,,paper
6.92216,-0.103,0.94,0.325,-0.089,0.891,0.445,0.708,-0.689,0.156,0.869,0.065,-0.49,0.757,0.207,-0.62,,,,0.718,0.251,0.65,0.337,0.421,0.842,,,,0.819,0.098,0.565,0.677,0.29,0.677,,,,0.931,-0.029,0.365,0.505,0.303,0.808,,,,0.869,0.109,0.482,0.457,0.457,0.762,,,,paper
6.959313,-0.102,0.938,0.33,-0.089,0.891,0.445,0.651,-0.755,0.083,0.868,0.069,-0.491,0.677,0.29,-0.677,,,,0.722,0.252,0.644,0.218,0.436,0.873,,,,0.825,0.091,0.558,0.651,0.391,0.651,,,,0.933,-0.038,0.357,0.241,0.482,0.843,,,,0.871,0.103,0.48,-0.0,0.707,0.707,,,,paper
7.00957,-0.098,0.941,0.324,0.267,0.802,0.535,0.663,-0.745,0.077,0.87,0.064,-0.489,0.68,0.272,-0.68,,,,0.72,0.249,0.648,-0.0,0.447,0.894,,,,0.822,0.09,0.562,0.485,0.485,0.728,,,,0.932,-0.038,0.36,-0.137,0.549,0.824,,,,0.873,0.104,0.476,-0.873,0.436,0.218,,,,paper
7.046346,-0.098,0.942,0.321,0.267,0.802,0.535,0.7,-0.702,0.132,0.867,0.06,-0.495,0.436,0.218,-0.873,,,,0.724,0.247,0.645,-0.688,0.229,0.688,,,,0.826,0.085,0.557,-0.577,0.577,0.577,,,,0.933,-0.043,0.356,-0.625,0.469,0.625,,,,0.874,0.098,0.475,-0.986,0.0,-0.164,,,,paper
7.091762,-0.082,0.948,0.308,0.894,-0.0,-0.447,0.66,-0.734,0.16,0.863,0.048,-0.503,-0.0,0.243,-0.97,,,,0.736,0.229,0.637,-0.949,0.0,0.316,,,,0.836,0.065,0.545,-0.577,0.577,-0.577,,,,0.938,-0.063,0.34,-0.811,0.487,0.324,,,,0.883,0.093,0.46,-0.885,0.147,-0.442,,,,paper
7.137973,-0.086,0.948,0.307,0.447,0.0,-0.894,0.67,-0.72,0.184,0.864,0.05,-0.501,-0.0,0.0,-1.0,,,,0.732,0.233,0.64,-0.949,-0.0,0.316,,,,0.833,0.068,0.549,-0.447,0.0,-0.894,,,,0.936,-0.06,0.346,-0.87,0.348,0.348,,,,0.883,0.088,0.461,-0.894,0.0,-0.447,,,,paper
7.176415,-0.083,0.949,0.305,-0.0,-0.243,-0.97,0.682,-0.726,0.09,0.86,0.042,-0.509,-0.365,-0.183,-0.913,,,,0.74,0.225,0.634,-0.667,-0.667,-0.333,,,,0.836,0.062,0.545,-0.236,-0.236,-0.943,,,,0.939,-0.067,0.338,-0.981,0.196,-0.0,,,,0.886,0.088,0.456,-0.768,-0.0,-0.64,,,,paper
7.219181,-0.078,0.95,0.304,0.243,0.0,-0.97,0.682,-0.726,0.09,0.858,0.038,-0.513,-0.312,0.156,-0.937,,,,0.742,0.224,0.632,-0.707,-0.0,-0.707,,,,0.84,0.058,0.54,0.0,0.0,-1.0,,,,0.94,-0.07,0.335,-0.8,0.6,0.0,,,,0.886,0.088,0.455,-0.7,0.14,-0.7,,,,paper
7.261526,-0.082,0.95,0.302,-0.535,0.267,-0.802,0.699,-0.705,0.12,0.859,0.04,-0.51,-0.312,-0.156,-0.937,,,,0.741,0.223,0.633,-0.707,-0.707,-0.0,,,,0.839,0.061,0.541,0.302,-0.302,-0.905,,,,0.939,-0.068,0.337,-0.949,0.316,-0.0,,,,0.889,0.088,0.449,-0.707,0.0,-0.707,,,,paper
7.306151,-0.083,0.95,0.301,0.243,0.0,-0.97,0.699,-0.705,0.12,0.856,0.035,-0.515,-0.302,-0.302,-0.905,,,,0.746,0.221,0.628,-0.447,-0.894,-0.0,,,,0.842,0.056,0.537,0.0,-0.555,-0.832,,,,0.939,-0.069,0.337,-1.0,0.0,-0.0,,,,0.887,0.087,0.453,-0.555,-0.0,-0.832,,,,paper
7.345385,-0.078,0.95,0.301,0.243,0.0,-0.97,0.717,-0.685,0.13,0.859,0.034,-0.511,-0.162,-0.162,-0.973,,,,0.743,0.221,0.631,-0.707,-0.707,0.0,,,,0.84,0.055,0.54,0.302,-0.302,-0.905,,,,0.94,-0.075,0.333,-0.949,0.316,0.0,,,,0.891,0.084,0.447,-0.625,0.0,-0.781,,,,paper
7.387265,-0.082,0.951,0.298,0.154,0.617,-0.772,0.717,-0.685,0.13,0.854,0.034,-0.519,0.0,-0.243,-0.97,,,,0.748,0.22,0.627,0.447,-0.894,0.0,,,,0.841,0.055,0.538,0.485,-0.485,-0.728,,,,0.94,-0.074,0.334,-1.0,-0.0,-0.0,,,,0.889,0.086,0.45,-0.617,-0.154,-0.772,,,,paper
7.432588,-0.089,0.95,0.3,-0.196,0.784,-0.588,0.699,-0.707,0.107,0.857,0.036,-0.515,0.141,-0.0,-0.99,,,,0.746,0.222,0.628,0.707,0.0,0.707,,,,0.842,0.059,0.536,0.707,-0.0,-0.707,,,,0.941,-0.067,0.333,-0.894,0.447,0.0,,,,0.887,0.095,0.452,-0.696,0.174,-0.696,,,,paper
7.471971,-0.089,0.95,0.3,-0.267,0.802,-0.535,0.699,-0.707,0.107,0.855,0.039,-0.518,0.272,-0.136,-0.953,,,,0.747,0.224,0.626,0.0,-0.447,0.894,,,,0.843,0.059,0.534,0.894,-0.447,-0.0,,,,0.942,-0.069,0.328,-0.707,0.0,0.707,,,,0.891,0.095,0.445,-0.873,-0.218,-0.436,,,,paper
7.517815,-0.089,0.952,0.294,-0.0,1.0,0.0,0.701,-0.697,0.153,0.853,0.036,-0.52,0.316,0.0,-0.949,,,,0.748,0.223,0.625,-0.0,0.316,0.949,,,,0.846,0.056,0.531,0.707,0.707,0.0,,,,0.943,-0.068,0.326,-0.485,0.485,0.728,,,,0.892,0.097,0.442,-0.905,0.302,-0.302,,,,paper
7.555756,-0.092,0.95,0.299,-0.0,0.832,0.555,0.701,-0.697,0.153,0.857,0.043,-0.513,0.566,0.424,-0.707,,,,0.745,0.227,0.628,-0.169,0.507,0.845,,,,0.842,0.064,0.536,0.229,0.688,0.688,,,,0.942,-0.063,0.33,-0.137,0.549,0.824,,,,0.89,0.097,0.446,-0.743,0.557,0.371,,,,paper
7.598298,-0.093,0.947,0.307,-0.514,0.514,0.686,0.701,-0.697,0.153,0.856,0.045,-0.514,0.577,0.577,-0.577,,,,0.741,0.23,0.631,-0.298,0.596,0.745,,,,0.838,0.07,0.542,0.0,0.8,0.6,,,,0.939,-0.054,0.34,0.117,0.702,0.702,,,,0.883,0.096,0.46,-0.811,0.487,0.324,,,,paper
7.645483,-0.087,0.952,0.294,-0.218,0.436,0.873,0.708,-0.694,0.131,0.851,0.04,-0.523,0.512,0.384,-0.768,,,,0.75,0.222,0.623,-0.0,0.707,0.707,,,,0.845,0.058,0.532,0.485,0.728,0.485,,,,0.943,-0.07,0.324,0.0,0.707,0.707,,,,0.891,0.091,0.445,-0.707,0.707,0.0,,,,paper
7.687562,-0.087,0.951,0.296,-0.0,0.928,0.371,0.708,-0.694,0.131,0.854,0.044,-0.518,0.549,0.329,-0.768,,,,0.747,0.226,0.625,0.154,0.617,0.772,,,,0.844,0.056,0.533,0.743,0.557,0.371,,,,0.942,-0.071,0.328,0.154,0.617,0.772,,,,0.891,0.087,0.446,-0.316,0.949,0.0,,,,paper
7.731836,-0.086,0.95,0.3,0.0,1.0,0.0,0.707,-0.699,0.105,0.855,0.037,-0.517,0.436,0.218,-0.873,,,,0.744,0.223,0.63,0.408,0.408,0.816,,,,0.841,0.059,0.538,0.873,0.436,0.218,,,,0.941,-0.068,0.333,0.0,0.6,0.8,,,,0.889,0.089,0.449,-0.447,0.894,-0.0,,,,paper
7.777494,-0.09,0.949,0.303,-0.0,0.986,0.164,0.701,-0.699,0.139,0.853,0.038,-0.52,0.505,0.303,-0.808,,,,0.75,0.219,0.625,0.424,0.566,0.707,,,,0.844,0.056,0.534,0.87,0.348,0.348,,,,0.941,-0.07,0.33,0.371,0.557,0.743,,,,0.887,0.092,0.452,0.0,1.0,0.0,,,,paper
7.815446,-0.093,0.949,0.301,-0.0,0.97,0.243,0.701,-0.699,0.139,0.858,0.042,-0.512,0.588,0.196,-0.784,,,,0.742,0.228,0.631,0.408,0.408,0.816,,,,0.84,0.064,0.539,0.811,0.324,0.487,,,,0.94,-0.062,0.336,0.324,0.487,0.811,,,,0.888,0.093,0.45,0.0,0.949,0.316,,,,paper
7.861679,-0.09,0.949,0.301,-0.367,0.855,0.367,0.685,-0.708,0.173,0.855,0.041,-0.517,0.535,0.267,-0.802,,,,0.745,0.226,0.627,0.384,0.512,0.768,,,,0.841,0.063,0.538,0.768,0.512,0.384,,,,0.941,-0.064,0.333,0.469,0.625,0.625,,,,0.887,0.095,0.451,0.0,0.97,0.243,,,,paper
7.898601,-0.086,0.949,0.302,-0.367,0.855,0.367,0.685,-0.708,0.173,0.857,0.041,-0.514,0.616,0.352,-0.704,,,,0.744,0.224,0.629,0.359,0.598,0.717,,,,0.842,0.057,0.537,0.768,0.512,0.384,,,,0.941,-0.069,0.333,0.391,0.651,0.651,,,,0.888,0.091,0.451,0.0,0.894,0.447,,,,paper
7.939725,-0.078,0.953,0.293,-0.318,0.848,0.424,0.692,-0.713,0.113,0.855,0.029,-0.518,0.579,0.331,-0.745,,,,0.748,0.216,0.627,0.329,0.549,0.768,,,,0.842,0.05,0.537,0.728,0.485,0.485,,,,0.941,-0.075,0.33,0.384,0.512,0.768,,,,0.89,0.085,0.448,0.196,0.784,0.588,,,,paper
7.98137,-0.074,0.956,0.283,-0.183,0.913,0.365,0.692,-0.713,0.113,0.849,0.021,-0.527,0.63,0.315,-0.709,,,,0.758,0.204,0.619,0.422,0.527,0.738,,,,0.849,0.038,0.527,0.814,0.349,0.465,,,,0.943,-0.088,0.32,0.527,0.422,0.738,,,,0.897,0.078,0.436,0.371,0.743,0.557,,,,paper
8.02597,-0.066,0.958,0.279,-0.0,0.878,0.479,0.692,-0.713,0.113,0.843,0.008,-0.537,0.754,0.189,-0.629,,,,0.769,0.195,0.609,0.473,0.394,0.788,,,,0.858,0.023,0.513,0.725,0.242,0.645,,,,0.947,-0.104,0.305,0.594,0.254,0.763,,,,0.904,0.072,0.421,0.566,0.424,0.707,,,,paper
8.06508,-0.063,0.959,0.277,-0.099,0.89,0.445,0.692,-0.713,0.113,0.836,0.002,-0.549,0.768,0.144,-0.624,,,,0.775,0.187,0.603,0.509,0.339,0.791,,,,0.862,0.018,0.506,0.752,0.173,0.636,,,,0.948,-0.109,0.298,0.725,0.181,0.665,,,,0.906,0.072,0.416,0.709,0.315,0.63,,,,paper
8.109079,-0.074,0.956,0.285,-0.042,0.925,0.378,0.692,-0.713,0.113,0.842,0.015,-0.539,0.797,0.08,-0.598,,,,0.768,0.201,0.609,0.585,0.27,0.765,,,,0.856,0.029,0.516,0.791,0.093,0.605,,,,0.946,-0.097,0.309,0.799,0.05,0.599,,,,0.9,0.077,0.429,0.808,0.186,0.559,,,,paper
8.148012,-0.074,0.955,0.288,0.0,0.936,0.351,0.642,-0.759,0.108,0.846,0.019,-0.533,0.804,0.0,-0.594,,,,0.764,0.205,0.612,0.654,0.192,0.731,,,,0.854,0.035,0.52,0.8,0.0,0.6,,,,0.945,-0.092,0.313,0.825,-0.043,0.564,,,,0.9,0.081,0.428,0.843,0.105,0.527,,,,paper
8.192334,-0.081,0.953,0.292,-0.0,0.914,0.406,0.67,-0.734,0.109,0.851,0.026,-0.524,0.821,0.063,-0.568,,,,0.754,0.213,0.621,0.625,0.278,0.729,,,,0.848,0.045,0.528,0.787,0.107,0.608,,,,0.944,-0.083,0.319,0.808,0.037,0.588,,,,0.895,0.087,0.438,0.798,0.177,0.576,,,,paper
8.235292,-0.086,0.951,0.298,-0.065,0.905,0.42,0.67,-0.722,0.171,0.854,0.031,-0.52,0.808,0.115,-0.577,,,,0.748,0.217,0.627,0.618,0.325,0.716,,,,0.842,0.055,0.537,0.793,0.132,0.595,,,,0.94,-0.068,0.334,0.819,0.071,0.57,,,,0.886,0.091,0.455,0.769,0.202,0.607,,,,paper
8.280696,-0.087,0.951,0.296,-0.032,0.935,0.354,0.643,-0.741,0.193,0.857,0.042,-0.514,0.811,0.087,-0.579,,,,0.745,0.224,0.629,0.65,0.26,0.715,,,,0.842,0.058,0.537,0.796,0.1,0.597,,,,0.941,-0.069,0.333,0.838,0.0,0.546,,,,0.889,0.085,0.449,0.833,0.198,0.516,,,,paper
8.322091,-0.088,0.952,0.293,-0.063,0.947,0.316,0.643,-0.741,0.193,0.849,0.038,-0.527,0.828,0.027,-0.561,,,,0.758,0.217,0.616,0.655,0.229,0.72,,,,0.849,0.053,0.526,0.814,0.068,0.577,,,,0.944,-0.069,0.323,0.82,-0.036,0.571,,,,0.888,0.095,0.449,0.844,0.121,0.523,,,,paper
8.367332,-0.094,0.95,0.298,0.0,0.949,0.316,0.641,-0.747,0.173,0.849,0.044,-0.526,0.794,0.0,-0.608,,,,0.752,0.23,0.617,0.691,0.21,0.691,,,,0.846,0.065,0.528,0.822,0.032,0.569,,,,0.945,-0.063,0.322,0.84,-0.067,0.538,,,,0.889,0.098,0.448,0.877,0.073,0.475,,,,paper
8.412137,-0.105,0.945,0.31,0.115,0.951,0.288,0.636,-0.753,0.17,0.856,0.061,-0.514,0.772,-0.055,-0.634,,,,0.739,0.247,0.627,0.732,0.122,0.671,,,,0.838,0.085,0.539,0.845,-0.063,0.532,,,,0.94,-0.043,0.338,0.845,-0.169,0.507,,,,0.88,0.109,0.462,0.887,-0.0,0.463,,,,paper
8.452317,-0.119,0.938,0.326,0.091,0.966,0.242,0.61,-0.767,0.199,0.86,0.069,-0.506,0.786,-0.028,-0.618,,,,0.733,0.253,0.631,0.701,0.128,0.701,,,,0.837,0.091,0.539,0.822,-0.032,0.569,,,,0.941,-0.035,0.336,0.85,-0.136,0.51,,,,0.878,0.124,0.462,0.886,0.039,0.462,,,,paper
8.497636,-0.129,0.934,0.333,-0.129,0.937,0.323,0.637,-0.74,0.217,0.863,0.082,-0.498,0.762,0.059,-0.645,,,,0.722,0.271,0.637,0.698,0.266,0.665,,,,0.827,0.112,0.551,0.85,0.065,0.523,,,,0.936,-0.015,0.353,0.873,-0.0,0.489,,,,0.868,0.129,0.479,0.857,0.163,0.489,,,,paper
8.535666,-0.124,0.932,0.339,0.0,0.959,0.284,0.635,-0.756,0.155,0.87,0.089,-0.485,0.737,0.064,-0.673,,,,0.708,0.277,0.649,0.708,0.223,0.67,,,,0.82,0.117,0.56,0.854,0.037,0.52,,,,0.931,-0.01,0.364,0.868,-0.041,0.496,,,,0.865,0.125,0.486,0.858,0.191,0.477,,,,paper
8.578412,-0.114,0.937,0.33,-0.088,0.971,0.221,0.635,-0.756,0.155,0.868,0.074,-0.491,0.707,0.037,-0.707,,,,0.721,0.26,0.642,0.733,0.229,0.641,,,,0.825,0.097,0.557,0.865,0.046,0.501,,,,0.933,-0.029,0.358,0.884,-0.0,0.468,,,,0.87,0.112,0.481,0.889,0.254,0.381,,,,paper
8.62369,-0.092,0.947,0.307,-0.047,0.981,0.187,0.64,-0.748,0.176,0.859,0.037,-0.51,0.705,0.083,-0.705,,,,0.742,0.227,0.631,0.718,0.191,0.67,,,,0.839,0.064,0.541,0.852,0.047,0.521,,,,0.94,-0.06,0.336,0.857,0.0,0.514,,,,0.884,0.101,0.456,0.873,0.218,0.436,,,,paper
8.66912,-0.086,0.952,0.293,-0.199,0.896,0.398,0.631,-0.753,0.185,0.857,0.031,-0.514,0.751,0.209,-0.626,,,,0.748,0.22,0.626,0.663,0.237,0.71,,,,0.841,0.058,0.539,0.802,0.189,0.566,,,,0.942,-0.072,0.328,0.814,0.153,0.56,,,,0.885,0.096,0.455,0.759,0.345,0.552,,,,paper
8.7071,-0.089,0.952,0.294,-0.0,0.853,0.521,0.631,-0.753,0.185,0.854,0.028,-0.519,0.807,0.212,-0.552,,,,0.748,0.221,0.626,0.513,0.327,0.793,,,,0.844,0.055,0.534,0.71,0.237,0.663,,,,0.941,-0.068,0.331,0.741,0.198,0.642,,,,0.889,0.095,0.447,0.638,0.319,0.701,,,,paper
8.751558,-0.096,0.944,0.316,-0.135,0.765,0.63,0.631,-0.753,0.185,0.862,0.041,-0.505,0.821,0.274,-0.502,,,,0.735,0.234,0.636,0.424,0.424,0.8,,,,0.83,0.073,0.553,0.649,0.3,0.699,,,,0.936,-0.053,0.349,0.627,0.289,0.723,,,,0.88,0.097,0.465,0.498,0.311,0.809,,,,paper
8.787245,-0.095,0.942,0.322,-0.198,0.693,0.693,0.615,-0.758,0.218,0.867,0.044,-0.496,0.816,0.384,-0.432,,,,0.728,0.237,0.643,0.249,0.549,0.798,,,,0.828,0.075,0.556,0.548,0.438,0.712,,,,0.934,-0.047,0.353,0.507,0.406,0.761,,,,0.878,0.102,0.468,0.321,0.449,0.834,,,,paper
8.831237,-0.082,0.94,0.33,-0.309,0.619,0.722,0.589,-0.783,0.203,0.873,0.045,-0.486,0.774,0.547,-0.319,,,,0.726,0.233,0.647,0.14,0.652,0.745,,,,0.826,0.07,0.559,0.412,0.67,0.618,,,,0.933,-0.059,0.355,0.439,0.585,0.682,,,,0.879,0.093,0.469,0.173,0.636,0.752,,,,paper
8.877108,-0.063,0.934,0.351,-0.517,0.318,0.795,0.567,-0.792,0.227,0.882,0.027,-0.47,0.698,0.698,-0.164,,,,0.715,0.221,0.663,-0.04,0.764,0.644,,,,0.814,0.064,0.578,0.22,0.791,0.571,,,,0.923,-0.06,0.379,0.279,0.718,0.638,,,,0.867,0.087,0.49,-0.046,0.683,0.729,,,,paper
8.914828,-0.063,0.935,0.348,-0.503,0.155,0.851,0.567,-0.792,0.227,0.888,0.025,-0.459,0.647,0.761,0.038,,,,0.705,0.221,0.674,-0.244,0.767,0.593,,,,0.805,0.065,0.589,0.0,0.826,0.563,,,,0.919,-0.056,0.39,0.069,0.755,0.652,,,,0.865,0.081,0.496,-0.229,0.649,0.725,,,,paper
8.96119,-0.069,0.941,0.333,-0.43,-0.132,0.893,0.567,-0.792,0.227,0.882,0.028,-0.471,0.539,0.809,0.236,,,,0.714,0.222,0.664,-0.398,0.734,0.551,,,,0.812,0.064,0.58,-0.166,0.831,0.532,,,,0.923,-0.061,0.381,-0.059,0.762,0.645,,,,0.867,0.081,0.492,-0.425,0.589,0.687,,,,paper
8.998935,-0.07,0.939,0.338,-0.43,-0.132,0.893,0.533,-0.833,0.147,0.879,0.034,-0.475,0.492,0.819,0.295,,,,0.717,0.224,0.66,-0.461,0.72,0.519,,,,0.816,0.063,0.574,-0.223,0.83,0.511,,,,0.924,-0.062,0.378,-0.114,0.77,0.628,,,,0.868,0.078,0.49,-0.467,0.56,0.684,,,,paper
9.045,-0.067,0.935,0.348,-0.461,-0.231,0.857,0.533,-0.833,0.147,0.889,0.034,-0.457,0.435,0.836,0.334,,,,0.702,0.228,0.675,-0.514,0.743,0.429,,,,0.803,0.07,0.592,-0.284,0.851,0.441,,,,0.916,-0.056,0.397,-0.169,0.788,0.591,,,,0.862,0.066,0.503,-0.515,0.575,0.636,,,,paper
