time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
3.041095,-1.14,9.3,2.76,0.07,-0.01,-0.04,24.0,-19.94,3.56,8.1,0.71,-5.2,-0.01,-0.05,-0.03,,,,7.61,2.53,6.08,-0.04,-0.06,0.02,,,,8.71,0.83,4.97,-0.03,-0.05,-0.01,,,,9.62,-0.38,2.81,-0.08,-0.03,0.02,,,,9.29,1.42,4.24,-0.06,-0.05,-0.05,,,,paper
3.086681,-0.99,9.41,2.76,0.04,0.04,-0.03,24.0,-18.75,4.69,8.26,0.66,-5.2,0.02,-0.03,-0.08,,,,7.65,2.53,6.24,0.02,-0.03,0.02,,,,8.77,0.82,5.13,0.03,-0.04,0.0,,,,9.7,-0.4,2.94,-0.03,-0.01,0.02,,,,9.36,1.37,4.36,-0.02,-0.02,-0.01,,,,paper
3.131361,-1.03,9.61,3.1,0.0,0.02,-0.01,23.13,-20.5,3.5,8.8,0.67,-5.03,0.0,-0.01,-0.04,,,,7.61,2.74,6.87,-0.01,-0.01,0.02,,,,8.8,1.07,5.77,-0.01,0.0,-0.01,,,,9.88,-0.15,3.54,-0.04,0.01,0.03,,,,9.48,1.34,4.82,-0.05,0.0,-0.02,,,,paper
3.170562,-0.88,9.57,2.76,-0.01,-0.06,0.01,23.56,-19.19,5.0,8.69,0.41,-5.43,0.01,0.0,0.03,,,,8.05,2.51,6.7,-0.09,-0.02,0.07,,,,9.18,0.73,5.5,-0.09,0.02,0.03,,,,10.16,-0.51,3.14,-0.12,0.05,0.08,,,,9.69,1.41,4.57,-0.11,-0.02,0.03,,,,paper
3.214757,-1.22,9.57,2.8,0.01,-0.02,0.11,23.0,-19.69,4.5,8.41,0.83,-5.24,0.05,0.05,0.02,,,,7.75,2.74,6.35,-0.1,0.05,0.09,,,,8.89,1.02,5.25,-0.07,0.07,0.06,,,,9.83,-0.27,2.97,-0.08,0.09,0.12,,,,9.45,1.48,4.35,-0.1,0.01,0.08,,,,paper
3.257434,-1.37,9.31,2.8,-0.02,-0.01,0.11,23.25,-20.06,3.88,8.08,0.85,-5.15,0.01,0.08,0.04,,,,7.46,2.69,6.1,-0.13,0.07,0.05,,,,8.54,1.07,5.05,-0.09,0.09,0.03,,,,9.46,-0.09,2.97,-0.11,0.11,0.1,,,,9.15,1.49,4.38,-0.14,0.03,0.09,,,,paper
3.297082,-0.99,9.15,2.76,0.02,-0.04,0.05,23.25,-20.06,3.88,7.9,0.89,-4.92,-0.02,0.05,-0.0,,,,7.28,2.58,5.98,-0.09,0.05,0.03,,,,8.31,0.9,4.91,-0.07,0.07,-0.0,,,,9.2,-0.36,2.8,-0.09,0.1,0.07,,,,9.06,1.18,4.15,-0.11,0.04,0.08,,,,paper
3.337023,-0.91,9.15,2.68,-0.05,-0.0,-0.01,23.25,-20.06,3.88,8.04,0.57,-5.09,-0.07,0.03,-0.05,,,,7.39,2.45,6.12,-0.06,0.06,-0.03,,,,8.53,0.77,5.08,-0.06,0.05,-0.08,,,,9.43,-0.54,2.85,-0.08,0.05,0.01,,,,9.33,1.15,4.12,-0.05,0.04,0.05,,,,paper
3.382806,-1.11,9.34,2.72,-0.04,0.04,-0.01,22.94,-20.44,4.5,8.1,0.75,-5.1,-0.06,0.02,-0.04,,,,7.42,2.55,6.07,-0.06,0.05,-0.05,,,,8.43,0.99,5.14,-0.07,0.07,-0.11,,,,9.42,-0.26,2.99,-0.07,0.06,-0.0,,,,9.2,1.26,4.35,-0.02,0.07,0.06,,,,paper
3.427139,-1.14,9.23,2.76,0.01,0.01,-0.03,22.94,-20.44,4.5,8.13,0.71,-5.23,-0.05,-0.0,-0.03,,,,7.62,2.54,6.14,-0.07,0.0,-0.02,,,,8.7,0.8,5.03,-0.09,0.04,-0.11,,,,9.55,-0.37,2.87,-0.09,0.03,0.02,,,,9.16,1.3,4.43,-0.05,0.03,0.05,,,,paper
3.465984,-0.95,9.38,2.8,0.02,0.02,-0.02,24.5,-19.81,4.31,8.28,0.62,-5.26,-0.0,-0.02,-0.05,,,,7.73,2.43,6.25,-0.02,-0.02,0.02,,,,8.79,0.7,5.17,-0.02,-0.0,-0.04,,,,9.7,-0.49,2.99,-0.04,0.0,0.04,,,,9.35,1.16,4.42,-0.02,0.01,0.03,,,,paper
3.518124,-0.88,9.53,2.84,0.01,0.02,0.02,24.5,-19.81,4.31,8.55,0.53,-5.2,0.03,0.01,-0.04,,,,7.77,2.48,6.61,-0.03,0.01,0.06,,,,8.89,0.76,5.45,-0.01,0.02,0.03,,,,9.84,-0.53,3.13,-0.03,0.04,0.06,,,,9.46,1.08,4.44,-0.03,0.03,0.03,,,,paper
3.549834,-1.03,9.49,2.76,-0.03,0.01,0.05,23.5,-19.56,4.94,8.23,0.78,-5.15,0.04,0.03,-0.03,,,,7.52,2.61,6.26,-0.03,0.04,0.05,,,,8.61,0.96,5.21,-0.01,0.04,0.02,,,,9.56,-0.36,3.0,-0.02,0.06,0.05,,,,9.28,1.2,4.43,-0.04,0.04,0.01,,,,paper
3.591547,-1.22,9.07,2.72,0.0,0.01,0.01,22.31,-21.06,3.38,7.98,0.78,-5.18,0.03,0.01,-0.02,,,,7.48,2.57,6.01,-0.03,0.01,0.06,,,,8.53,0.92,4.97,-0.01,0.02,0.03,,,,9.42,-0.34,2.8,-0.03,0.04,0.06,,,,9.12,1.23,4.28,-0.06,0.02,0.01,,,,paper
3.633945,-0.95,9.23,2.72,0.0,0.01,0.01,23.13,-20.5,3.44,7.85,0.64,-5.17,0.04,0.02,-0.09,,,,7.46,2.38,5.91,0.05,0.01,0.05,,,,8.49,0.62,4.82,0.07,-0.0,0.03,,,,9.33,-0.61,2.68,0.03,0.02,0.01,,,,9.23,1.0,4.05,0.01,0.04,-0.01,,,,paper
3.678838,-0.95,9.3,2.84,-0.03,0.14,-0.04,24.06,-19.63,3.19,8.42,0.65,-5.11,0.06,0.01,-0.13,,,,7.55,2.5,6.43,0.08,0.01,0.04,,,,8.66,0.86,5.43,0.11,-0.01,0.03,,,,9.66,-0.41,3.24,0.06,0.01,0.01,,,,9.36,1.08,4.59,0.05,0.03,-0.01,,,,paper
3.725593,-0.88,9.65,2.95,-0.02,0.07,0.0,23.69,-18.75,5.38,8.82,0.52,-5.16,0.05,0.05,-0.07,,,,7.86,2.5,6.8,0.03,0.05,0.05,,,,9.03,0.79,5.73,0.06,0.04,0.04,,,,10.06,-0.53,3.34,0.03,0.07,0.03,,,,9.68,1.14,4.64,0.01,0.08,0.0,,,,paper
3.76457,-0.91,9.57,2.91,-0.1,0.03,0.07,23.81,-18.94,3.31,8.61,0.55,-5.29,0.07,0.1,-0.05,,,,7.84,2.52,6.61,0.01,0.11,0.09,,,,8.93,0.77,5.51,0.05,0.1,0.06,,,,9.93,-0.53,3.22,0.04,0.12,0.07,,,,9.61,1.12,4.58,0.01,0.12,0.05,,,,paper
3.806638,-1.14,9.53,2.91,-0.08,0.05,0.09,23.63,-20.0,3.94,8.57,0.72,-5.22,0.08,0.11,-0.04,,,,7.73,2.69,6.54,-0.02,0.12,0.08,,,,8.84,0.94,5.5,0.03,0.12,0.06,,,,9.86,-0.31,3.25,0.02,0.13,0.08,,,,9.49,1.25,4.64,-0.01,0.12,0.06,,,,paper
3.849045,-1.14,9.34,2.87,-0.09,0.04,0.09,23.25,-18.56,4.69,8.32,0.73,-5.17,0.08,0.13,-0.03,,,,7.58,2.56,6.31,-0.03,0.14,0.08,,,,8.67,0.87,5.26,0.03,0.14,0.06,,,,9.61,-0.39,3.08,0.02,0.15,0.09,,,,9.33,1.2,4.54,-0.02,0.13,0.07,,,,paper
3.893361,-0.95,9.15,2.84,-0.06,0.05,0.09,22.25,-19.81,4.5,8.26,0.64,-5.03,0.08,0.1,-0.04,,,,7.44,2.5,6.35,-0.02,0.11,0.09,,,,8.5,0.88,5.35,0.03,0.11,0.07,,,,9.5,-0.4,3.15,0.03,0.12,0.11,,,,9.16,1.12,4.59,-0.02,0.09,0.07,,,,paper
3.933093,-1.03,9.23,2.8,-0.07,0.01,0.08,22.0,-20.69,3.69,8.29,0.64,-4.97,0.07,0.1,-0.02,,,,7.38,2.51,6.39,-0.04,0.12,0.08,,,,8.45,0.9,5.38,0.01,0.11,0.06,,,,9.42,-0.35,3.24,0.02,0.13,0.1,,,,9.13,1.08,4.62,-0.04,0.09,0.06,,,,paper
3.976948,-0.99,9.23,2.91,-0.06,0.01,0.07,23.13,-19.31,4.63,8.39,0.6,-4.95,0.06,0.09,-0.0,,,,7.45,2.5,6.48,-0.06,0.1,0.07,,,,8.53,0.87,5.47,-0.01,0.1,0.05,,,,9.49,-0.33,3.3,-0.02,0.11,0.09,,,,9.19,1.15,4.69,-0.06,0.08,0.06,,,,paper
4.019586,-1.07,9.04,2.87,-0.03,-0.02,0.1,22.25,-21.06,2.94,8.27,0.66,-4.9,0.05,0.08,0.04,,,,7.28,2.55,6.38,-0.1,0.08,0.09,,,,8.37,0.96,5.42,-0.06,0.08,0.06,,,,9.32,-0.25,3.28,-0.07,0.1,0.12,,,,9.03,1.13,4.65,-0.1,0.05,0.07,,,,paper
4.058108,-1.03,8.99,2.84,-0.01,-0.06,0.08,22.25,-21.06,2.94,8.05,0.73,-4.83,0.03,0.07,0.04,,,,7.18,2.5,6.18,-0.1,0.06,0.06,,,,8.25,0.89,5.18,-0.07,0.08,0.04,,,,9.19,-0.31,3.08,-0.08,0.09,0.09,,,,8.91,1.09,4.49,-0.11,0.04,0.05,,,,paper
4.104371,-0.88,8.93,2.8,-0.01,-0.04,0.05,22.38,-19.38,4.88,7.94,0.62,-4.82,0.01,0.04,0.02,,,,7.15,2.37,6.06,-0.08,0.03,0.04,,,,8.14,0.78,5.12,-0.06,0.05,0.01,,,,9.05,-0.39,3.06,-0.08,0.06,0.07,,,,8.82,0.99,4.46,-0.1,0.02,0.02,,,,paper
4.143298,-0.8,9.0,2.84,0.03,-0.03,0.02,19.88,-20.88,2.38,7.97,0.58,-4.8,0.01,0.01,-0.0,,,,7.15,2.27,6.09,-0.05,0.01,0.04,,,,8.16,0.66,5.1,-0.03,0.02,0.01,,,,9.07,-0.58,3.02,-0.06,0.03,0.06,,,,8.9,0.87,4.42,-0.08,0.0,-0.0,,,,paper
4.187154,-0.88,9.27,3.03,0.02,0.02,-0.04,19.88,-20.88,2.38,8.32,0.6,-4.81,-0.01,-0.01,-0.05,,,,7.28,2.43,6.45,-0.01,-0.01,0.0,,,,8.35,0.8,5.45,0.0,-0.01,-0.02,,,,9.35,-0.47,3.3,-0.04,0.01,0.01,,,,9.12,0.95,4.61,-0.04,0.0,-0.05,,,,paper
4.226948,-0.88,9.38,3.1,-0.01,0.01,-0.04,22.63,-20.63,3.06,8.58,0.52,-4.95,-0.01,0.01,-0.04,,,,7.55,2.45,6.65,-0.02,0.01,0.0,,,,8.64,0.78,5.63,-0.01,0.01,-0.02,,,,9.65,-0.49,3.41,-0.05,0.03,0.02,,,,9.35,1.06,4.75,-0.05,0.02,-0.04,,,,paper
4.270903,-0.84,9.38,3.06,-0.03,-0.01,0.01,22.63,-20.63,3.06,8.63,0.48,-4.97,-0.01,0.02,-0.02,,,,7.55,2.41,6.69,-0.04,0.02,0.01,,,,8.63,0.73,5.65,-0.03,0.03,-0.01,,,,9.63,-0.51,3.47,-0.06,0.05,0.03,,,,9.28,1.01,4.87,-0.06,0.03,-0.02,,,,paper
4.30975,-0.8,9.27,2.95,-0.01,-0.02,0.02,23.19,-20.44,4.13,8.48,0.44,-4.94,-0.01,0.02,-0.0,,,,7.48,2.32,6.57,-0.07,0.02,0.02,,,,8.52,0.68,5.56,-0.05,0.02,-0.0,,,,9.49,-0.56,3.38,-0.08,0.04,0.05,,,,9.23,0.94,4.72,-0.08,0.01,-0.01,,,,paper
4.350602,-0.76,9.19,2.95,0.01,-0.03,0.01,21.63,-19.81,2.31,8.31,0.49,-4.91,0.0,0.02,-0.01,,,,7.35,2.3,6.39,-0.06,0.02,0.03,,,,8.42,0.65,5.4,-0.04,0.02,0.0,,,,9.34,-0.61,3.22,-0.07,0.04,0.04,,,,9.12,0.87,4.58,-0.07,0.01,-0.02,,,,paper
4.393076,-0.84,9.19,2.95,0.01,-0.03,0.01,22.38,-20.94,4.0,8.35,0.5,-4.89,-0.0,0.01,-0.03,,,,7.38,2.36,6.46,-0.04,0.01,0.02,,,,8.43,0.71,5.44,-0.02,0.01,-0.01,,,,9.4,-0.54,3.29,-0.05,0.03,0.03,,,,9.16,0.97,4.66,-0.06,0.01,-0.03,,,,paper
4.434799,-0.88,9.15,2.95,0.01,-0.01,-0.01,21.69,-21.31,1.88,8.36,0.51,-4.9,-0.0,0.01,-0.03,,,,7.41,2.35,6.48,-0.04,0.01,0.02,,,,8.42,0.7,5.42,-0.02,0.01,-0.01,,,,9.4,-0.56,3.28,-0.05,0.03,0.03,,,,9.14,0.97,4.65,-0.07,0.01,-0.03,,,,paper
4.481259,-0.88,9.34,2.95,0.0,0.01,-0.01,22.25,-20.19,4.81,8.4,0.58,-4.91,-0.01,0.02,-0.04,,,,7.44,2.41,6.47,-0.02,0.02,0.0,,,,8.48,0.76,5.48,-0.01,0.02,-0.03,,,,9.47,-0.51,3.3,-0.04,0.05,0.02,,,,9.2,0.96,4.62,-0.05,0.03,-0.04,,,,paper
4.518019,-0.88,9.3,3.03,-0.04,0.01,-0.02,21.25,-19.88,2.25,8.54,0.49,-4.98,-0.01,0.01,-0.05,,,,7.52,2.41,6.64,-0.02,0.02,0.0,,,,8.57,0.77,5.62,-0.0,0.02,-0.03,,,,9.58,-0.48,3.45,-0.04,0.04,0.02,,,,9.28,1.04,4.81,-0.05,0.02,-0.04,,,,paper
4.564582,-0.91,9.34,3.06,-0.02,-0.04,0.02,21.25,-19.88,2.25,8.62,0.56,-4.89,-0.01,0.03,-0.01,,,,7.49,2.46,6.73,-0.07,0.03,0.02,,,,8.59,0.81,5.68,-0.04,0.04,-0.01,,,,9.59,-0.43,3.48,-0.07,0.07,0.05,,,,9.25,1.07,4.81,-0.09,0.03,-0.01,,,,paper
4.603334,-0.91,9.15,2.91,-0.02,-0.05,0.02,21.13,-20.63,2.56,8.3,0.62,-4.87,-0.01,0.05,-0.01,,,,7.36,2.4,6.4,-0.07,0.05,0.01,,,,8.43,0.73,5.35,-0.04,0.06,-0.01,,,,9.38,-0.54,3.19,-0.07,0.09,0.04,,,,9.12,1.03,4.55,-0.09,0.05,-0.01,,,,paper
4.648235,-0.88,8.96,2.95,-0.02,-0.01,-0.01,21.13,-20.63,2.56,8.11,0.6,-4.81,-0.02,0.03,-0.03,,,,7.18,2.36,6.23,-0.04,0.03,-0.0,,,,8.18,0.76,5.28,-0.02,0.03,-0.03,,,,9.14,-0.46,3.26,-0.05,0.06,0.02,,,,8.9,0.95,4.66,-0.07,0.03,-0.03,,,,paper
4.687003,-0.8,9.15,2.99,-0.02,-0.01,-0.01,22.25,-20.38,2.63,8.39,0.45,-4.85,-0.03,-0.0,-0.04,,,,7.37,2.33,6.52,-0.02,-0.01,-0.01,,,,8.43,0.67,5.51,-0.02,-0.01,-0.03,,,,9.37,-0.57,3.36,-0.05,0.03,0.02,,,,9.11,0.95,4.74,-0.07,-0.0,-0.05,,,,paper
4.731112,-0.84,9.38,2.99,-0.0,-0.01,-0.03,22.25,-20.38,2.63,8.48,0.49,-4.91,-0.03,0.01,-0.03,,,,7.44,2.42,6.58,-0.03,0.0,-0.02,,,,8.51,0.74,5.54,-0.02,0.0,-0.05,,,,9.49,-0.53,3.4,-0.06,0.03,0.0,,,,9.22,0.99,4.73,-0.08,0.01,-0.06,,,,paper
4.767448,-0.91,9.27,2.99,0.01,-0.03,-0.02,22.81,-19.31,4.94,8.46,0.5,-4.99,-0.03,0.0,-0.02,,,,7.56,2.4,6.53,-0.05,0.0,-0.0,,,,8.6,0.74,5.49,-0.04,0.01,-0.03,,,,9.54,-0.5,3.35,-0.08,0.03,0.01,,,,9.26,1.07,4.69,-0.09,0.01,-0.05,,,,paper
4.81232,-0.8,9.31,3.03,0.0,0.0,-0.01,22.81,-19.31,4.94,8.39,0.52,-4.93,-0.01,0.01,-0.03,,,,7.44,2.35,6.44,-0.03,0.01,0.0,,,,8.51,0.65,5.43,-0.02,0.01,-0.02,,,,9.43,-0.62,3.3,-0.06,0.02,0.01,,,,9.23,0.98,4.67,-0.07,0.01,-0.04,,,,paper
4.850291,-0.76,9.27,3.1,-0.01,0.01,-0.02,22.81,-19.31,4.94,8.6,0.44,-4.89,-0.01,0.02,-0.04,,,,7.47,2.38,6.73,-0.03,0.02,0.0,,,,8.54,0.73,5.71,-0.01,0.02,-0.02,,,,9.56,-0.52,3.56,-0.06,0.03,0.01,,,,9.2,0.96,4.85,-0.07,0.03,-0.03,,,,paper
4.890024,-0.8,9.31,3.1,0.01,-0.04,0.0,21.5,-20.56,2.56,8.59,0.45,-4.87,-0.02,0.02,-0.0,,,,7.44,2.39,6.71,-0.06,0.01,0.01,,,,8.53,0.73,5.67,-0.04,0.02,-0.02,,,,9.54,-0.58,3.5,-0.08,0.04,0.03,,,,9.25,0.98,4.84,-0.09,0.02,-0.03,,,,paper
4.933049,-0.8,9.38,2.91,0.0,-0.04,0.01,21.5,-20.56,2.56,8.48,0.42,-5.04,-0.01,0.03,0.0,,,,7.59,2.31,6.53,-0.07,0.03,0.01,,,,8.65,0.59,5.46,-0.05,0.03,-0.01,,,,9.59,-0.69,3.27,-0.07,0.06,0.04,,,,9.35,0.96,4.64,-0.1,0.02,-0.01,,,,paper
4.976539,-0.84,9.3,2.99,-0.01,-0.01,0.03,21.5,-20.56,2.56,8.52,0.4,-5.04,0.02,0.03,-0.01,,,,7.62,2.34,6.57,-0.06,0.03,0.04,,,,8.66,0.64,5.55,-0.03,0.04,0.02,,,,9.6,-0.61,3.36,-0.06,0.06,0.06,,,,9.33,1.02,4.71,-0.08,0.02,0.03,,,,paper
5.015668,-0.84,9.23,3.03,-0.01,-0.01,0.05,21.5,-20.56,2.56,8.45,0.46,-4.89,0.02,0.04,-0.0,,,,7.42,2.42,6.57,-0.06,0.04,0.05,,,,8.47,0.72,5.53,-0.04,0.05,0.03,,,,9.45,-0.54,3.4,-0.06,0.07,0.07,,,,9.15,0.97,4.71,-0.08,0.03,0.04,,,,paper
5.056206,-0.88,9.07,3.03,-0.01,-0.01,0.05,21.88,-20.5,2.31,8.29,0.55,-4.81,0.01,0.04,-0.01,,,,7.25,2.39,6.39,-0.05,0.05,0.03,,,,8.3,0.74,5.4,-0.03,0.05,0.01,,,,9.25,-0.51,3.33,-0.05,0.06,0.05,,,,9.02,0.95,4.67,-0.07,0.04,0.01,,,,paper
5.100648,-0.84,9.15,2.91,-0.01,0.01,0.01,21.88,-20.5,2.31,8.25,0.51,-4.84,0.01,0.02,-0.03,,,,7.3,2.34,6.36,-0.04,0.03,0.03,,,,8.34,0.7,5.35,-0.01,0.03,0.0,,,,9.28,-0.56,3.26,-0.04,0.05,0.04,,,,9.05,0.94,4.61,-0.05,0.03,0.0,,,,paper
5.13809,-0.8,9.15,2.91,-0.02,0.01,0.0,21.88,-20.5,2.31,8.35,0.43,-4.9,0.02,0.02,-0.04,,,,7.39,2.33,6.45,-0.03,0.02,0.03,,,,8.44,0.67,5.43,-0.0,0.02,0.01,,,,9.37,-0.59,3.28,-0.03,0.04,0.04,,,,9.14,0.92,4.62,-0.04,0.02,0.0,,,,paper
5.184246,-0.84,9.15,3.03,-0.03,0.03,-0.0,21.88,-20.5,2.31,8.47,0.43,-4.92,0.01,0.02,-0.05,,,,7.41,2.35,6.56,-0.01,0.02,0.02,,,,8.47,0.71,5.55,0.01,0.02,-0.01,,,,9.45,-0.52,3.45,-0.03,0.04,0.02,,,,9.12,0.98,4.84,-0.04,0.03,-0.01,,,,paper
5.221714,-0.8,9.27,3.06,-0.03,0.03,-0.0,21.63,-21.38,1.5,8.5,0.45,-4.87,0.01,0.01,-0.04,,,,7.41,2.34,6.63,-0.03,0.01,0.03,,,,8.48,0.7,5.57,-0.0,0.02,0.0,,,,9.45,-0.58,3.43,-0.04,0.03,0.04,,,,9.16,0.94,4.76,-0.06,0.02,-0.01,,,,paper
5.26786,-0.76,9.27,3.03,-0.02,0.0,0.01,21.63,-21.38,1.5,8.5,0.39,-4.89,0.01,0.02,-0.03,,,,7.45,2.33,6.62,-0.03,0.03,0.02,,,,8.51,0.68,5.6,-0.01,0.03,-0.01,,,,9.52,-0.59,3.46,-0.04,0.05,0.04,,,,9.19,0.93,4.77,-0.06,0.02,-0.01,,,,paper
5.307459,-0.8,9.27,3.03,-0.02,0.0,0.01,21.63,-21.94,2.75,8.5,0.41,-4.91,0.02,0.03,-0.02,,,,7.46,2.32,6.59,-0.04,0.03,0.03,,,,8.51,0.65,5.55,-0.02,0.04,0.0,,,,9.47,-0.62,3.41,-0.04,0.06,0.05,,,,9.22,0.91,4.72,-0.04,0.04,0.01,,,,paper
5.350545,-0.76,9.27,2.99,-0.01,0.01,0.02,22.0,-21.63,1.81,8.49,0.36,-4.88,0.02,0.03,-0.02,,,,7.44,2.25,6.58,-0.04,0.03,0.04,,,,8.49,0.58,5.54,-0.02,0.04,0.01,,,,9.42,-0.69,3.4,-0.05,0.06,0.05,,,,9.17,0.88,4.75,-0.06,0.03,0.0,,,,paper
5.394909,-0.68,9.11,3.03,-0.02,0.01,0.03,21.25,-21.94,2.81,8.4,0.39,-4.8,0.02,0.03,-0.03,,,,7.31,2.28,6.55,-0.03,0.03,0.03,,,,8.33,0.65,5.54,-0.01,0.03,0.0,,,,9.3,-0.61,3.46,-0.04,0.05,0.05,,,,9.07,0.88,4.81,-0.05,0.03,-0.0,,,,paper
5.437281,-0.88,9.15,3.03,-0.01,0.01,0.02,21.44,-20.94,2.5,8.37,0.48,-4.83,0.02,0.02,-0.03,,,,7.29,2.38,6.52,-0.04,0.01,0.04,,,,8.35,0.74,5.51,-0.02,0.02,0.0,,,,9.32,-0.51,3.43,-0.05,0.04,0.05,,,,9.04,0.95,4.77,-0.06,0.01,0.0,,,,paper
5.474589,-0.8,9.15,3.03,0.02,0.0,0.0,21.44,-20.94,2.5,8.36,0.49,-4.85,0.01,0.01,-0.03,,,,7.32,2.37,6.47,-0.03,0.01,0.03,,,,8.36,0.73,5.45,-0.02,0.01,-0.0,,,,9.39,-0.6,3.38,-0.05,0.03,0.04,,,,9.04,0.93,4.74,-0.05,0.01,-0.01,,,,paper
5.517185,-0.8,9.15,3.03,0.01,0.01,-0.01,22.31,-21.31,4.0,8.41,0.43,-4.82,0.01,-0.01,-0.04,,,,7.32,2.31,6.55,-0.02,-0.01,0.02,,,,8.39,0.66,5.56,-0.01,-0.0,-0.01,,,,9.34,-0.61,3.44,-0.05,0.02,0.03,,,,9.16,0.9,4.77,-0.05,-0.01,-0.02,,,,paper
5.562488,-0.72,9.31,3.1,0.02,0.0,-0.01,22.31,-21.31,4.0,8.59,0.4,-4.79,0.01,-0.01,-0.03,,,,7.39,2.33,6.72,-0.03,-0.01,0.02,,,,8.45,0.65,5.67,-0.02,-0.0,-0.0,,,,9.44,-0.64,3.54,-0.05,0.02,0.04,,,,9.18,0.87,4.87,-0.06,-0.0,-0.02,,,,paper
5.606987,-0.68,9.3,3.03,-0.01,0.0,0.0,22.31,-21.31,4.0,8.61,0.3,-4.92,0.0,0.01,-0.03,,,,7.55,2.25,6.73,-0.03,0.01,0.02,,,,8.59,0.59,5.71,-0.02,0.01,-0.01,,,,9.58,-0.69,3.53,-0.05,0.03,0.03,,,,9.3,0.88,4.81,-0.07,0.01,-0.01,,,,paper
5.646378,-0.72,9.23,3.1,0.01,-0.01,0.04,22.31,-21.31,4.0,8.54,0.35,-4.85,0.02,0.02,-0.01,,,,7.43,2.28,6.67,-0.06,0.02,0.04,,,,8.48,0.62,5.66,-0.04,0.03,0.01,,,,9.44,-0.65,3.53,-0.07,0.05,0.06,,,,9.18,0.84,4.8,-0.08,0.01,0.02,,,,paper
5.690084,-0.76,9.15,3.03,-0.01,-0.01,0.01,22.31,-21.31,4.0,8.43,0.42,-4.8,0.0,0.03,-0.02,,,,7.3,2.31,6.59,-0.05,0.03,0.03,,,,8.34,0.68,5.58,-0.03,0.03,0.0,,,,9.33,-0.62,3.47,-0.06,0.05,0.05,,,,9.1,0.86,4.78,-0.08,0.01,0.01,,,,paper
5.733927,-0.76,9.19,3.03,-0.01,-0.01,0.01,22.0,-19.75,2.06,8.37,0.45,-4.84,-0.0,0.03,-0.02,,,,7.33,2.29,6.49,-0.05,0.02,0.02,,,,8.37,0.63,5.46,-0.03,0.03,-0.01,,,,9.3,-0.66,3.35,-0.06,0.05,0.04,,,,9.08,0.86,4.7,-0.07,0.02,-0.0,,,,paper
5.776192,-0.8,9.11,2.99,-0.01,0.0,0.0,22.0,-19.75,2.06,8.31,0.45,-4.87,-0.0,0.01,-0.03,,,,7.32,2.31,6.43,-0.03,0.01,0.02,,,,8.33,0.68,5.45,-0.02,0.01,-0.02,,,,9.28,-0.6,3.38,-0.06,0.03,0.03,,,,9.08,0.88,4.74,-0.07,0.01,-0.01,,,,paper
5.820589,-0.76,9.27,3.03,0.01,0.0,-0.01,22.19,-20.5,1.94,8.39,0.41,-4.92,0.0,0.0,-0.04,,,,7.45,2.29,6.51,-0.02,0.0,0.02,,,,8.47,0.61,5.49,-0.01,0.01,-0.01,,,,9.43,-0.69,3.36,-0.05,0.03,0.03,,,,9.18,0.89,4.71,-0.05,0.0,-0.01,,,,paper
5.867119,-0.8,9.34,3.1,-0.02,0.01,-0.0,22.19,-20.5,1.94,8.55,0.41,-4.87,-0.0,0.02,-0.05,,,,7.46,2.33,6.68,-0.02,0.02,0.01,,,,8.5,0.67,5.65,-0.0,0.02,-0.02,,,,9.45,-0.63,3.51,-0.04,0.04,0.02,,,,9.22,0.89,4.83,-0.05,0.02,-0.03,,,,paper
5.906424,-0.72,9.27,2.99,-0.02,0.01,-0.0,22.25,-20.75,2.63,8.57,0.33,-4.94,0.01,0.02,-0.03,,,,7.51,2.28,6.68,-0.04,0.02,0.03,,,,8.57,0.62,5.67,-0.02,0.02,-0.01,,,,9.52,-0.71,3.49,-0.06,0.04,0.03,,,,9.27,0.86,4.78,-0.07,0.02,-0.01,,,,paper
5.949937,-0.72,9.23,2.99,-0.03,0.0,0.02,22.25,-20.75,2.63,8.46,0.31,-4.97,0.02,0.03,-0.02,,,,7.49,2.23,6.56,-0.04,0.03,0.04,,,,8.53,0.55,5.53,-0.02,0.04,0.01,,,,9.45,-0.7,3.44,-0.05,0.04,0.04,,,,9.21,0.85,4.74,-0.07,0.03,0.01,,,,paper
5.995371,-0.72,9.15,3.03,-0.01,0.0,0.02,22.19,-20.5,1.63,8.36,0.34,-4.83,0.02,0.03,-0.02,,,,7.32,2.22,6.5,-0.04,0.03,0.04,,,,8.34,0.6,5.5,-0.02,0.03,0.01,,,,9.29,-0.69,3.4,-0.05,0.05,0.05,,,,9.08,0.82,4.76,-0.06,0.02,0.0,,,,paper
