time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
4.565391,0.076,-0.235,0.969,0.242,0.554,-0.796,0.164,0.024,-0.986,0.697,0.655,0.292,-0.712,-0.58,-0.396,,,,-0.319,0.797,0.513,-0.271,-0.167,-0.948,,,,-0.255,0.713,0.653,-0.431,0.063,-0.9,,,,-0.315,0.805,0.502,-0.849,-0.131,-0.512,,,,-0.543,0.208,0.814,0.54,-0.772,0.335,,,,none
4.566322,0.068,-0.169,0.983,0.049,0.706,-0.706,0.164,0.024,-0.986,0.769,0.572,0.287,-0.726,-0.562,-0.397,,,,-0.234,0.764,0.602,0.111,-0.185,-0.976,,,,-0.173,0.668,0.724,-0.152,0.028,-0.988,,,,-0.251,0.789,0.561,-0.54,-0.335,-0.772,,,,-0.497,0.22,0.84,0.518,-0.641,-0.567,,,,none
4.566459,0.124,-0.168,0.978,0.297,0.223,-0.928,0.232,0.047,-0.971,0.802,0.533,0.269,-0.743,-0.662,-0.097,,,,-0.224,0.753,0.619,0.217,-0.573,-0.79,,,,-0.169,0.645,0.745,-0.013,-0.389,-0.921,,,,-0.206,0.761,0.615,-0.354,-0.709,-0.61,,,,-0.414,0.263,0.871,0.429,-0.704,-0.566,,,,none
4.566646,0.093,-0.128,0.987,0.021,0.267,-0.964,0.193,0.043,-0.98,0.818,0.506,0.274,-0.657,-0.719,-0.226,,,,-0.155,0.729,0.667,0.565,-0.601,-0.565,,,,-0.067,0.614,0.786,0.378,-0.558,-0.739,,,,-0.075,0.752,0.655,0.115,-0.808,-0.577,,,,-0.367,0.318,0.874,0.55,-0.468,-0.692,,,,none
4.584834,0.084,-0.192,0.978,-0.359,0.598,-0.717,0.23,0.036,-0.972,0.819,0.502,0.278,-0.565,-0.602,-0.565,,,,-0.165,0.73,0.663,0.833,-0.489,-0.259,,,,-0.077,0.622,0.779,0.836,-0.456,-0.304,,,,-0.091,0.76,0.643,0.64,-0.64,-0.426,,,,-0.382,0.319,0.867,0.63,-0.265,-0.73,,,,none
4.623555,0.072,-0.151,0.986,0.871,0.419,-0.258,0.23,0.036,-0.972,0.79,0.547,0.275,0.294,-0.956,-0.0,,,,-0.227,0.751,0.62,0.667,-0.572,0.477,,,,-0.155,0.645,0.748,0.739,-0.572,0.357,,,,-0.161,0.771,0.616,0.68,-0.626,0.381,,,,-0.4,0.304,0.865,0.681,-0.636,-0.363,,,,none
5.072151,0.084,-0.107,0.991,0.866,0.379,-0.325,0.23,0.036,-0.972,0.788,0.55,0.278,0.596,-0.745,0.298,,,,-0.242,0.76,0.603,0.527,-0.527,0.667,,,,-0.169,0.654,0.737,0.673,-0.589,0.448,,,,-0.179,0.763,0.621,0.723,-0.528,0.445,,,,-0.407,0.278,0.87,0.499,-0.666,-0.555,,,,none
5.074024,0.102,-0.145,0.984,0.0,0.196,-0.981,0.242,0.056,-0.969,0.794,0.534,0.291,0.64,-0.426,0.64,,,,-0.227,0.747,0.625,0.443,-0.487,0.753,,,,-0.147,0.642,0.752,0.655,-0.551,0.517,,,,-0.16,0.758,0.632,0.802,-0.481,0.353,,,,-0.386,0.267,0.883,0.056,-0.447,-0.893,,,,none
5.074154,0.116,-0.131,0.985,0.0,0.196,-0.981,0.236,0.046,-0.971,0.801,0.523,0.291,0.457,0.762,-0.457,,,,-0.198,0.739,0.643,0.545,-0.182,0.818,,,,-0.109,0.639,0.762,0.697,-0.398,0.597,,,,-0.106,0.764,0.636,0.852,-0.269,0.449,,,,-0.369,0.294,0.882,-0.483,-0.097,-0.87,,,,none
5.074278,0.071,-0.151,0.986,-0.609,-0.508,0.609,0.23,0.036,-0.972,0.79,0.546,0.279,0.206,0.928,-0.309,,,,-0.216,0.765,0.606,-0.408,0.816,0.408,,,,-0.131,0.67,0.73,0.241,0.402,0.884,,,,-0.135,0.791,0.597,0.609,0.426,0.669,,,,-0.408,0.296,0.864,-0.859,0.458,-0.229,,,,none
5.074399,0.063,-0.171,0.983,-0.636,-0.742,0.212,0.259,0.087,-0.962,0.762,0.589,0.269,0.039,0.972,-0.233,,,,-0.26,0.787,0.559,-0.54,0.84,-0.06,,,,-0.181,0.698,0.692,0.0,0.844,0.537,,,,-0.188,0.81,0.555,0.62,0.744,0.248,,,,-0.443,0.283,0.85,-0.768,0.512,-0.384,,,,none
5.07454,0.052,-0.178,0.983,-0.768,-0.64,-0.043,0.259,0.087,-0.962,0.772,0.575,0.271,-0.259,0.95,-0.173,,,,-0.228,0.788,0.573,-0.667,0.667,-0.333,,,,-0.147,0.701,0.697,-0.147,0.885,0.442,,,,-0.16,0.822,0.547,0.926,0.337,0.168,,,,-0.438,0.29,0.851,-0.761,0.29,-0.58,,,,none
5.074668,0.116,-0.173,0.978,-0.11,-0.988,-0.11,0.259,0.087,-0.962,0.763,0.577,0.291,-0.129,0.945,0.301,,,,-0.25,0.777,0.578,-0.85,0.458,0.261,,,,-0.165,0.689,0.705,-0.349,0.465,0.814,,,,-0.169,0.813,0.557,0.907,-0.082,0.412,,,,-0.435,0.266,0.86,-0.681,0.162,-0.714,,,,none
5.075604,0.146,-0.21,0.967,-0.52,-0.839,-0.16,0.208,0.033,-0.978,0.756,0.572,0.319,0.257,0.874,0.411,,,,-0.271,0.761,0.59,-0.207,0.518,0.83,,,,-0.184,0.673,0.716,0.683,0.256,0.683,,,,-0.184,0.801,0.57,0.949,-0.19,0.253,,,,-0.427,0.248,0.869,-0.42,0.21,-0.883,,,,none
5.075736,0.144,-0.227,0.963,-0.267,-0.802,-0.535,0.215,0.057,-0.975,0.765,0.565,0.31,0.891,-0.089,0.445,,,,-0.267,0.768,0.583,0.502,-0.223,0.836,,,,-0.179,0.683,0.708,0.78,-0.347,0.52,,,,-0.187,0.812,0.553,0.665,-0.508,0.547,,,,-0.445,0.238,0.863,0.572,-0.082,-0.816,,,,none
5.075874,0.141,-0.176,0.974,0.349,0.93,-0.116,0.17,0.034,-0.985,0.778,0.547,0.308,0.839,-0.466,0.28,,,,-0.237,0.769,0.593,0.802,-0.267,0.535,,,,-0.145,0.685,0.714,0.915,-0.286,0.286,,,,-0.146,0.816,0.559,0.671,-0.563,0.483,,,,-0.426,0.252,0.869,0.971,-0.088,-0.221,,,,none
5.094306,0.117,-0.139,0.983,0.464,0.881,-0.093,0.17,0.034,-0.985,0.795,0.526,0.303,0.678,-0.723,0.136,,,,-0.217,0.77,0.6,0.749,-0.392,0.535,,,,-0.118,0.686,0.718,0.85,-0.458,0.261,,,,-0.11,0.816,0.567,0.56,-0.684,0.467,,,,-0.403,0.266,0.875,0.967,-0.204,-0.153,,,,none
5.139779,0.117,-0.146,0.982,-0.937,0.312,-0.156,0.234,0.062,-0.97,0.798,0.525,0.297,0.862,-0.492,-0.123,,,,-0.205,0.773,0.6,0.588,-0.196,0.784,,,,-0.104,0.691,0.716,0.923,-0.231,0.308,,,,-0.101,0.82,0.563,0.655,-0.492,0.573,,,,-0.408,0.272,0.871,0.286,0.429,-0.857,,,,none
5.584787,0.127,-0.189,0.974,-0.942,-0.332,0.055,0.234,0.062,-0.97,0.781,0.545,0.305,-0.0,0.747,-0.664,,,,-0.237,0.778,0.581,-0.555,0.832,0.0,,,,-0.138,0.7,0.701,0.617,0.772,0.154,,,,-0.138,0.827,0.545,0.555,0.832,-0.0,,,,-0.441,0.248,0.863,-0.523,0.576,-0.628,,,,none
5.584924,0.148,-0.217,0.965,-0.667,-0.667,-0.333,0.234,0.062,-0.97,0.774,0.553,0.308,-0.196,0.784,-0.588,,,,-0.253,0.779,0.574,-0.688,0.229,0.688,,,,-0.168,0.699,0.695,0.784,0.196,0.588,,,,-0.157,0.824,0.544,0.885,0.147,0.442,,,,-0.442,0.245,0.863,-0.505,0.303,-0.808,,,,none
5.585051,0.101,-0.152,0.983,0.741,-0.074,-0.667,0.234,0.062,-0.97,0.788,0.54,0.296,-0.784,-0.588,0.196,,,,-0.218,0.781,0.585,-0.549,-0.768,0.329,,,,-0.119,0.707,0.698,-0.123,-0.985,0.123,,,,-0.113,0.836,0.537,-0.265,-0.927,0.265,,,,-0.436,0.266,0.86,-0.504,-0.42,-0.755,,,,none
5.585172,0.107,-0.178,0.978,-0.218,-0.873,-0.436,0.234,0.062,-0.97,0.773,0.563,0.292,-0.707,0.566,-0.424,,,,-0.234,0.794,0.562,-0.99,-0.141,-0.0,,,,-0.137,0.718,0.683,-0.6,-0.0,-0.8,,,,-0.129,0.844,0.521,-0.707,-0.0,-0.707,,,,-0.449,0.266,0.853,-0.605,0.121,-0.787,,,,none
5.585291,0.111,-0.19,0.975,-0.936,-0.187,-0.299,0.196,0.079,-0.977,0.758,0.585,0.289,-0.38,0.38,-0.844,,,,-0.26,0.801,0.54,0.13,0.391,-0.911,,,,-0.169,0.727,0.666,0.218,0.436,-0.873,,,,-0.168,0.847,0.504,0.331,0.331,-0.883,,,,-0.472,0.242,0.848,-0.288,0.54,-0.791,,,,none
5.585409,0.127,-0.194,0.973,-0.928,-0.031,-0.371,0.223,0.086,-0.971,0.785,0.542,0.299,-0.496,0.041,-0.868,,,,-0.217,0.783,0.583,0.49,-0.0,-0.872,,,,-0.127,0.71,0.693,0.464,0.093,-0.881,,,,-0.118,0.837,0.534,0.555,-0.202,-0.807,,,,-0.437,0.261,0.861,-0.076,0.415,-0.906,,,,none
5.585536,0.136,-0.128,0.982,-0.928,-0.031,-0.371,0.238,0.067,-0.969,0.797,0.522,0.303,-0.506,0.051,-0.861,,,,-0.207,0.775,0.597,0.541,-0.0,-0.841,,,,-0.098,0.699,0.709,0.6,0.0,-0.8,,,,-0.093,0.836,0.541,0.627,-0.289,-0.723,,,,-0.42,0.261,0.869,-0.102,0.375,-0.921,,,,none
5.586656,0.136,-0.18,0.974,-0.975,-0.0,-0.222,0.238,0.067,-0.969,0.788,0.531,0.312,-0.34,0.297,-0.892,,,,-0.222,0.774,0.593,0.449,0.4,-0.799,,,,-0.115,0.702,0.703,0.494,0.453,-0.742,,,,-0.109,0.839,0.532,0.752,0.1,-0.652,,,,-0.435,0.252,0.864,-0.139,0.589,-0.796,,,,none
5.586787,0.12,-0.215,0.969,-0.986,0.141,-0.094,0.231,0.128,-0.964,0.779,0.548,0.304,-0.209,0.262,-0.942,,,,-0.242,0.787,0.568,0.476,0.417,-0.774,,,,-0.143,0.719,0.68,0.618,0.412,-0.67,,,,-0.135,0.85,0.51,0.868,0.0,-0.496,,,,-0.457,0.249,0.854,-0.127,0.635,-0.762,,,,none
5.586908,0.131,-0.21,0.969,-0.738,0.422,-0.527,0.231,0.128,-0.964,0.777,0.546,0.314,-0.496,-0.0,-0.868,,,,-0.239,0.783,0.575,0.391,0.13,-0.911,,,,-0.14,0.714,0.686,0.786,0.087,-0.612,,,,-0.126,0.85,0.512,0.844,-0.537,-0.0,,,,-0.455,0.248,0.855,0.0,0.294,-0.956,,,,none
5.598356,0.136,-0.209,0.968,-0.241,0.843,-0.482,0.231,0.128,-0.964,0.773,0.552,0.313,-0.371,-0.557,-0.743,,,,-0.238,0.782,0.576,0.408,-0.816,-0.408,,,,-0.138,0.713,0.687,0.811,-0.487,-0.324,,,,-0.116,0.85,0.514,0.596,-0.681,0.426,,,,-0.454,0.252,0.855,0.14,0.14,-0.98,,,,none
5.636214,0.121,-0.221,0.968,-0.241,0.843,-0.482,0.248,0.101,-0.963,0.773,0.555,0.307,0.162,-0.973,-0.162,,,,-0.247,0.789,0.562,-0.14,-0.7,0.7,,,,-0.146,0.723,0.675,0.265,-0.927,0.265,,,,-0.127,0.858,0.498,0.173,-0.605,0.777,,,,-0.47,0.25,0.847,0.667,-0.667,-0.333,,,,none
5.6788,0.102,-0.191,0.976,0.738,0.527,-0.422,0.237,0.09,-0.967,0.772,0.561,0.299,-0.365,-0.913,0.183,,,,-0.242,0.796,0.555,-0.512,-0.768,0.384,,,,-0.139,0.732,0.667,-0.164,-0.986,-0.0,,,,-0.12,0.863,0.491,-0.226,-0.793,0.566,,,,-0.469,0.256,0.845,-0.174,-0.696,-0.696,,,,none
6.093955,0.11,-0.187,0.976,0.447,0.0,-0.894,0.238,0.067,-0.969,0.787,0.544,0.292,-0.557,-0.743,0.371,,,,-0.221,0.792,0.569,-0.535,-0.802,0.267,,,,-0.114,0.726,0.678,-0.164,-0.986,0.0,,,,-0.09,0.862,0.499,-0.248,-0.744,0.62,,,,-0.445,0.274,0.853,-0.371,-0.557,-0.743,,,,none
6.094179,0.113,-0.202,0.973,0.814,0.349,-0.465,0.258,0.097,-0.961,0.792,0.541,0.283,0.384,-0.768,0.512,,,,-0.212,0.798,0.565,-0.359,-0.359,0.862,,,,-0.106,0.73,0.675,-0.0,-0.555,0.832,,,,-0.087,0.868,0.489,-0.254,-0.254,0.933,,,,-0.449,0.277,0.849,-0.196,-0.784,0.588,,,,none
6.094303,0.104,-0.172,0.979,0.814,0.349,-0.465,0.239,0.085,-0.967,0.798,0.535,0.277,0.63,-0.709,0.315,,,,-0.2,0.798,0.569,-0.0,-0.184,0.983,,,,-0.092,0.73,0.677,0.338,-0.338,0.878,,,,-0.069,0.869,0.491,0.208,-0.138,0.968,,,,-0.441,0.288,0.85,0.312,-0.156,0.937,,,,none
6.094432,0.101,-0.215,0.971,0.352,0.704,0.616,0.255,0.1,-0.962,0.794,0.538,0.283,0.863,-0.465,0.199,,,,-0.212,0.797,0.566,0.0,0.048,0.999,,,,-0.108,0.732,0.673,0.267,-0.053,0.962,,,,-0.08,0.869,0.489,0.206,0.309,0.928,,,,-0.451,0.284,0.846,0.145,0.291,0.946,,,,none
6.094568,0.111,-0.206,0.972,0.918,0.34,0.204,0.261,0.074,-0.963,0.785,0.556,0.275,0.684,-0.57,0.456,,,,-0.222,0.805,0.55,0.0,-0.184,0.983,,,,-0.12,0.74,0.662,0.175,-0.28,0.944,,,,-0.101,0.875,0.474,0.242,0.035,0.97,,,,-0.458,0.281,0.843,0.33,-0.047,0.943,,,,none
6.094689,0.093,-0.18,0.979,0.808,0.539,0.239,0.244,0.07,-0.967,0.784,0.558,0.273,0.641,-0.712,0.285,,,,-0.217,0.807,0.549,0.151,-0.211,0.966,,,,-0.11,0.744,0.659,0.227,-0.356,0.907,,,,-0.089,0.878,0.471,0.287,0.032,0.957,,,,-0.478,0.283,0.831,0.382,0.115,0.917,,,,none
6.094808,0.086,-0.203,0.975,0.883,0.331,0.331,0.216,0.03,-0.976,0.779,0.563,0.275,0.641,-0.543,0.543,,,,-0.23,0.81,0.54,0.038,-0.189,0.981,,,,-0.132,0.745,0.654,0.185,-0.325,0.927,,,,-0.117,0.879,0.462,0.171,-0.043,0.984,,,,-0.484,0.27,0.832,0.308,-0.231,0.923,,,,none
6.095878,0.106,-0.196,0.975,0.983,0.128,-0.128,0.285,0.05,-0.957,0.783,0.56,0.273,0.323,-0.692,0.646,,,,-0.225,0.811,0.54,-0.075,-0.491,0.868,,,,-0.126,0.742,0.658,-0.0,-0.664,0.747,,,,-0.105,0.876,0.471,-0.082,-0.412,0.907,,,,-0.469,0.277,0.839,0.267,-0.802,0.535,,,,none
6.09601,0.099,-0.166,0.981,0.905,0.236,-0.354,0.252,0.039,-0.967,0.809,0.53,0.252,0.14,-0.734,0.664,,,,-0.177,0.809,0.56,-0.154,-0.617,0.772,,,,-0.075,0.74,0.669,-0.127,-0.762,0.635,,,,-0.055,0.877,0.478,-0.204,-0.543,0.815,,,,-0.44,0.305,0.844,0.315,-0.81,0.495,,,,none
6.100713,0.086,-0.151,0.985,0.963,0.168,-0.209,0.261,-0.018,-0.965,0.837,0.498,0.226,0.104,-0.695,0.712,,,,-0.134,0.809,0.573,-0.252,-0.605,0.756,,,,-0.065,0.726,0.685,-0.405,-0.725,0.557,,,,-0.062,0.853,0.518,-0.623,-0.447,0.642,,,,-0.412,0.33,0.849,0.256,-0.749,0.611,,,,none
6.145597,0.098,-0.124,0.987,0.963,0.168,-0.209,0.253,0.007,-0.967,0.832,0.514,0.207,0.025,-0.751,0.659,,,,-0.164,0.798,0.579,-0.37,-0.638,0.675,,,,-0.124,0.711,0.692,-0.564,-0.715,0.414,,,,-0.134,0.804,0.579,-0.971,-0.222,0.092,,,,-0.391,0.333,0.858,0.234,-0.773,0.59,,,,none
6.18471,0.09,-0.064,0.994,0.982,0.13,-0.136,0.286,-0.055,-0.957,0.823,0.525,0.218,-0.162,-0.875,0.456,,,,-0.169,0.786,0.595,-0.533,-0.747,0.397,,,,-0.121,0.709,0.695,-0.759,-0.645,-0.091,,,,-0.146,0.796,0.587,-0.967,-0.162,-0.194,,,,-0.282,0.405,0.87,0.18,-0.671,0.719,,,,none
6.603843,0.035,0.159,0.987,0.977,0.187,-0.103,0.256,-0.191,-0.948,0.883,0.454,0.115,-0.298,-0.911,0.285,,,,-0.038,0.798,0.602,-0.542,-0.804,0.244,,,,0.054,0.692,0.719,-0.676,-0.659,-0.329,,,,-0.014,0.85,0.526,-0.943,-0.214,-0.254,,,,-0.283,0.395,0.874,0.05,-0.573,0.818,,,,none
6.604047,0.022,0.198,0.98,0.945,0.306,-0.111,0.294,-0.229,-0.928,0.881,0.464,0.089,-0.438,-0.891,-0.118,,,,-0.03,0.775,0.631,-0.544,-0.828,-0.136,,,,0.058,0.667,0.743,-0.557,-0.438,-0.706,,,,0.031,0.755,0.655,-0.877,-0.252,-0.41,,,,-0.192,0.444,0.875,-0.128,-0.35,0.928,,,,none
6.604188,0.001,0.14,0.99,0.846,0.533,0.012,0.305,-0.265,-0.915,0.917,0.399,0.031,-0.451,-0.883,-0.13,,,,0.073,0.752,0.655,-0.589,-0.807,0.047,,,,0.151,0.631,0.761,-0.55,-0.629,-0.55,,,,0.041,0.689,0.723,-0.815,-0.449,-0.366,,,,-0.233,0.402,0.886,-0.348,-0.348,0.87,,,,none
6.604327,0.004,0.181,0.984,0.992,0.126,0.013,0.305,-0.265,-0.915,0.895,0.445,0.032,-0.273,-0.962,0.016,,,,0.014,0.76,0.65,-0.414,-0.828,0.378,,,,0.068,0.636,0.769,-0.322,-0.945,-0.064,,,,0.045,0.65,0.759,-0.736,-0.613,-0.286,,,,-0.189,0.396,0.899,-0.523,-0.36,0.772,,,,none
6.604456,0.001,0.202,0.979,0.992,0.126,0.013,0.326,-0.326,-0.887,0.888,0.459,0.031,-0.132,-0.987,0.088,,,,0.015,0.756,0.655,-0.443,-0.802,0.401,,,,0.075,0.63,0.773,-0.332,-0.94,-0.083,,,,0.027,0.63,0.776,-0.629,-0.774,-0.073,,,,-0.177,0.373,0.911,-0.689,-0.344,0.638,,,,none
6.604593,-0.003,0.184,0.983,0.989,-0.138,-0.059,0.295,-0.362,-0.884,0.9,0.436,0.005,-0.025,-0.868,0.496,,,,0.034,0.752,0.659,-0.401,-0.802,0.443,,,,0.066,0.634,0.771,-0.24,-0.961,0.134,,,,-0.007,0.637,0.771,-0.297,-0.915,0.272,,,,-0.175,0.356,0.918,-0.73,-0.472,0.494,,,,none
6.604716,0.001,0.198,0.98,0.989,-0.113,-0.097,0.306,-0.362,-0.881,0.912,0.408,-0.033,0.033,-0.618,0.785,,,,0.059,0.753,0.655,-0.373,-0.793,0.482,,,,0.061,0.649,0.759,-0.246,-0.933,0.262,,,,-0.022,0.657,0.753,-0.289,-0.897,0.334,,,,-0.147,0.352,0.925,-0.625,-0.684,0.377,,,,none
6.605891,0.024,0.279,0.96,0.968,-0.227,-0.105,0.306,-0.362,-0.881,0.92,0.39,-0.027,0.148,-0.434,0.889,,,,0.088,0.736,0.671,-0.377,-0.681,0.628,,,,0.104,0.626,0.773,-0.245,-0.867,0.434,,,,0.023,0.635,0.772,-0.287,-0.894,0.344,,,,-0.131,0.305,0.943,-0.535,-0.832,0.144,,,,none
6.60603,0.047,0.344,0.938,0.847,-0.476,-0.238,0.307,-0.456,-0.835,0.925,0.379,-0.007,0.149,-0.235,0.96,,,,0.104,0.718,0.688,-0.376,-0.638,0.672,,,,0.155,0.598,0.787,-0.247,-0.854,0.458,,,,0.097,0.608,0.788,-0.329,-0.918,0.219,,,,-0.037,0.283,0.958,-0.504,-0.857,-0.111,,,,none
6.616229,0.068,0.363,0.929,0.811,-0.546,-0.21,0.307,-0.456,-0.835,0.943,0.33,-0.047,0.152,-0.176,0.973,,,,0.167,0.697,0.698,-0.315,-0.555,0.77,,,,0.22,0.573,0.789,-0.226,-0.753,0.618,,,,0.155,0.58,0.8,-0.321,-0.909,0.267,,,,0.034,0.27,0.962,-0.469,-0.84,-0.272,,,,none
6.658536,0.085,0.388,0.918,0.949,-0.233,-0.215,0.307,-0.456,-0.835,0.964,0.253,-0.079,0.296,-0.268,0.917,,,,0.225,0.669,0.708,-0.217,-0.557,0.802,,,,0.284,0.554,0.782,-0.014,-0.721,0.693,,,,0.206,0.569,0.796,-0.037,-0.905,0.425,,,,0.077,0.268,0.96,-0.252,-0.946,-0.205,,,,none
6.700167,0.054,0.428,0.902,0.979,-0.128,-0.16,0.307,-0.456,-0.835,0.965,0.251,-0.079,0.41,-0.293,0.864,,,,0.256,0.677,0.69,-0.141,-0.513,0.847,,,,0.303,0.567,0.766,0.096,-0.622,0.777,,,,0.245,0.581,0.776,0.168,-0.791,0.589,,,,0.111,0.274,0.955,-0.122,-0.974,-0.191,,,,none
7.114274,0.057,0.467,0.882,0.976,-0.13,-0.174,0.254,-0.563,-0.786,0.968,0.229,-0.1,0.556,-0.171,0.813,,,,0.277,0.673,0.686,0.033,-0.4,0.916,,,,0.342,0.565,0.751,0.249,-0.482,0.84,,,,0.293,0.586,0.755,0.551,-0.472,0.688,,,,0.148,0.285,0.947,0.03,-0.954,-0.298,,,,none
7.114416,0.062,0.44,0.896,0.986,0.164,-0.041,0.261,-0.582,-0.77,0.976,0.173,-0.131,0.682,-0.264,0.682,,,,0.321,0.651,0.688,0.082,-0.33,0.94,,,,0.352,0.565,0.746,0.29,-0.428,0.856,,,,0.283,0.603,0.746,0.63,-0.315,0.709,,,,0.141,0.292,0.946,0.325,-0.943,0.065,,,,none
7.114555,0.029,0.437,0.899,0.943,0.333,-0.028,0.261,-0.582,-0.77,0.981,0.136,-0.142,0.639,-0.38,0.669,,,,0.353,0.64,0.682,-0.024,-0.369,0.929,,,,0.398,0.556,0.73,0.2,-0.484,0.852,,,,0.271,0.629,0.729,0.49,-0.386,0.782,,,,0.119,0.304,0.945,0.278,-0.874,0.397,,,,none
